n_estimators,max_depth,min_samples_leaf,min_samples_split,criterion,bootstrap,mae,mse,r2,cv_mae
50,5,2,2,squared_error,True,0.03901470029830847,0.020774958957055473,0.0,0.19721821750956978
50,5,2,2,squared_error,False,0.032378074824327266,0.012447446885364049,0.0,0.18160146797346943
50,5,2,5,squared_error,True,0.03752092953418887,0.019323570329899585,0.0,0.19766078422298614
50,5,2,5,squared_error,False,0.032378074824327266,0.012447446885364049,0.0,0.17840874070074214
50,5,2,10,squared_error,True,0.03945444332162302,0.019922245365945432,0.0,0.2008316784187299
50,5,2,10,squared_error,False,0.031774273835999456,0.012204192804026832,0.0,0.17720980736740882
50,5,4,2,squared_error,True,0.035126243701322814,0.016885748467137654,0.0,0.1889532482497093
50,5,4,2,squared_error,False,0.02727436828350061,0.01406124703310816,0.0,0.19208308222110576
50,5,4,5,squared_error,True,0.035126243701322814,0.016885748467137654,0.0,0.1889532482497093
50,5,4,5,squared_error,False,0.02727436828350061,0.01406124703310816,0.0,0.19208308222110576
50,5,4,10,squared_error,True,0.03571781187067556,0.017456152706604285,0.0,0.19422408314498524
50,5,4,10,squared_error,False,0.02727436828350061,0.01406124703310816,0.0,0.1909795670695906
50,5,6,2,squared_error,True,0.03294363228160262,0.013936763490633657,0.0,0.18913340534345582
50,5,6,2,squared_error,False,0.027281284723577246,0.014061327666219125,0.0,0.2061924306633594
50,5,6,5,squared_error,True,0.03294363228160262,0.013936763490633657,0.0,0.18913340534345582
50,5,6,5,squared_error,False,0.027281284723577246,0.014061327666219125,0.0,0.2061924306633594
50,5,6,10,squared_error,True,0.03294363228160262,0.013936763490633657,0.0,0.18913340534345582
50,5,6,10,squared_error,False,0.027281284723577246,0.014061327666219125,0.0,0.2061924306633594
50,10,2,2,squared_error,True,0.039352521730625006,0.025379505409701953,0.0,0.20358535472539535
50,10,2,2,squared_error,False,0.0637614593865858,0.1571253959325529,0.0,0.18875227341831974
50,10,2,5,squared_error,True,0.04077492852279925,0.027191717252809458,0.0,0.20245730158668834
50,10,2,5,squared_error,False,0.0629223120997641,0.15621868404624797,0.0,0.17919874278350445
50,10,2,10,squared_error,True,0.04385905624881536,0.028705212701911724,0.0,0.204965939469191
50,10,2,10,squared_error,False,0.04823335861139197,0.06853632584211344,0.0,0.1842758420346183
50,10,4,2,squared_error,True,0.03517175633692722,0.017921081196908415,0.0,0.1936074764997968
50,10,4,2,squared_error,False,0.033566445182724246,0.04347404129093494,0.0,0.19349924506922875
50,10,4,5,squared_error,True,0.03517175633692722,0.017921081196908415,0.0,0.1936074764997968
50,10,4,5,squared_error,False,0.033566445182724246,0.04347404129093494,0.0,0.19349924506922875
50,10,4,10,squared_error,True,0.03826653150320141,0.021350352363568813,0.0,0.1988747878796625
50,10,4,10,squared_error,False,0.03364784053156145,0.04354397152349309,0.0,0.19545571841583348
50,10,6,2,squared_error,True,0.03367176546271724,0.015369775376399197,0.0,0.19037645740115558
50,10,6,2,squared_error,False,0.038092746400885925,0.06545123791066808,0.0,0.20928651554046485
50,10,6,5,squared_error,True,0.03367176546271724,0.015369775376399197,0.0,0.19037645740115558
50,10,6,5,squared_error,False,0.038092746400885925,0.06545123791066808,0.0,0.20928651554046485
50,10,6,10,squared_error,True,0.03367176546271724,0.015369775376399197,0.0,0.19037645740115558
50,10,6,10,squared_error,False,0.038092746400885925,0.06545123791066808,0.0,0.20928651554046485
50,20,2,2,squared_error,True,0.04219104374307863,0.029477238259307606,0.0,0.20391162402831994
50,20,2,2,squared_error,False,0.06383333333333335,0.15656768992248074,0.0,0.18858594824153949
50,20,2,5,squared_error,True,0.04038341177556294,0.026513201181782364,0.0,0.20261907380576366
50,20,2,5,squared_error,False,0.06483333333333335,0.15803855038759704,0.0,0.17875645388188452
50,20,2,10,squared_error,True,0.04368439968049686,0.02848718184750552,0.0,0.20517292821932592
50,20,2,10,squared_error,False,0.047102713178294564,0.06687401421188625,0.0,0.18406037893007238
50,20,4,2,squared_error,True,0.035249034500231494,0.017949434316929132,0.0,0.1936043250373913
50,20,4,2,squared_error,False,0.0363048172757475,0.04495827384907447,0.0,0.19367163788036781
50,20,4,5,squared_error,True,0.035249034500231494,0.017949434316929132,0.0,0.1936043250373913
50,20,4,5,squared_error,False,0.0363048172757475,0.04495827384907447,0.0,0.19367163788036781
50,20,4,10,squared_error,True,0.03853738663217568,0.021329012182389497,0.0,0.19881502736629172
50,20,4,10,squared_error,False,0.03645016611295681,0.04508937850023726,0.0,0.19567774626346887
50,20,6,2,squared_error,True,0.033667020611787155,0.015369211240867441,0.0,0.19036806017904867
50,20,6,2,squared_error,False,0.038092746400885925,0.06545123791066808,0.0,0.20928651554046485
50,20,6,5,squared_error,True,0.033667020611787155,0.015369211240867441,0.0,0.19036806017904867
50,20,6,5,squared_error,False,0.038092746400885925,0.06545123791066808,0.0,0.20928651554046485
50,20,6,10,squared_error,True,0.033667020611787155,0.015369211240867441,0.0,0.19036806017904867
50,20,6,10,squared_error,False,0.038092746400885925,0.06545123791066808,0.0,0.20928651554046485
100,5,2,2,squared_error,True,0.042428494009773506,0.024252626914854997,0.0,0.19424773681162
100,5,2,2,squared_error,False,0.03165351363833388,0.012159304408297156,0.0,0.18160481342801488
100,5,2,5,squared_error,True,0.04472354753505958,0.027769816187415995,0.0,0.19435209698962969
100,5,2,5,squared_error,False,0.03165351363833388,0.012159304408297156,0.0,0.17849451039771186
100,5,2,10,squared_error,True,0.04661140712607374,0.028926248254098872,0.0,0.19677484542743168
100,5,2,10,squared_error,False,0.03177427383599944,0.012204192804026822,0.0,0.17720980736740885
100,5,4,2,squared_error,True,0.0422471935549346,0.02400712065319706,0.0,0.19040001336653217
100,5,4,2,squared_error,False,0.02727436828350059,0.014061247033108135,0.0,0.19206271858474216
100,5,4,5,squared_error,True,0.0422471935549346,0.02400712065319706,0.0,0.19040001336653217
100,5,4,5,squared_error,False,0.02727436828350059,0.014061247033108135,0.0,0.19206271858474216
100,5,4,10,squared_error,True,0.042301452546487046,0.024184102798210063,0.0,0.19306217048152532
100,5,4,10,squared_error,False,0.02727436828350059,0.014061247033108135,0.0,0.1906999307059543
100,5,6,2,squared_error,True,0.03866857888829811,0.019221224127686492,0.0,0.18932622052880704
100,5,6,2,squared_error,False,0.027281284723577225,0.014061327666219101,0.0,0.20619002068118478
100,5,6,5,squared_error,True,0.03866857888829811,0.019221224127686492,0.0,0.18932622052880704
100,5,6,5,squared_error,False,0.027281284723577225,0.014061327666219101,0.0,0.20619002068118478
100,5,6,10,squared_error,True,0.03866857888829811,0.019221224127686492,0.0,0.18932622052880704
100,5,6,10,squared_error,False,0.027281284723577225,0.014061327666219101,0.0,0.20619002068118478
100,10,2,2,squared_error,True,0.04426702683061334,0.03314099312022495,0.0,0.20165161232336906
100,10,2,2,squared_error,False,0.06393394000674071,0.15735282939508452,0.0,0.18831236897240072
100,10,2,5,squared_error,True,0.045725178320596235,0.03438895512231812,0.0,0.19996159063826238
100,10,2,5,squared_error,False,0.06263694388270971,0.1559009846760923,0.0,0.179009795205535
100,10,2,10,squared_error,True,0.049954403874797264,0.03821175899851523,0.0,0.20035374725021632
100,10,2,10,squared_error,False,0.04770574233232224,0.06794019139443924,0.0,0.18421019608608186
100,10,4,2,squared_error,True,0.04228753425623888,0.02615470191750011,0.0,0.1940392493985223
100,10,4,2,squared_error,False,0.03456208471760799,0.04395057544791181,0.0,0.19225970211097052
100,10,4,5,squared_error,True,0.04228753425623888,0.02615470191750011,0.0,0.1940392493985223
100,10,4,5,squared_error,False,0.03456208471760799,0.04395057544791181,0.0,0.19225970211097052
100,10,4,10,squared_error,True,0.043814530524409596,0.02831889149919952,0.0,0.1965026034690051
100,10,4,10,squared_error,False,0.034627491694352176,0.04401352966302809,0.0,0.1953930106710236
100,10,6,2,squared_error,True,0.03904302718416803,0.021029759066996702,0.0,0.19072932801705123
100,10,6,2,squared_error,False,0.037917358803986674,0.06532997079180497,0.0,0.20925025807070616
100,10,6,5,squared_error,True,0.03904302718416803,0.021029759066996702,0.0,0.19072932801705123
100,10,6,5,squared_error,False,0.037917358803986674,0.06532997079180497,0.0,0.20925025807070616
100,10,6,10,squared_error,True,0.03904302718416803,0.021029759066996702,0.0,0.19072932801705123
100,10,6,10,squared_error,False,0.037917358803986674,0.06532997079180497,0.0,0.20925025807070616
100,20,2,2,squared_error,True,0.048531651439645614,0.038872615194935525,0.0,0.2021590373667474
100,20,2,2,squared_error,False,0.06441666666666657,0.15731177583979275,0.0,0.18820980137137805
100,20,2,5,squared_error,True,0.04835919158361018,0.038403623834327216,0.0,0.20019020752981445
100,20,2,5,squared_error,False,0.06487984496124022,0.15796482364341033,0.0,0.17859778279141786
100,20,2,10,squared_error,True,0.0498594481599292,0.03807895090916751,0.0,0.20044230726759063
100,20,2,10,squared_error,False,0.04727083333333336,0.06708130385981928,0.0,0.18411760402776461
100,20,4,2,squared_error,True,0.04233349615073708,0.026168609324258064,0.0,0.19405114632959702
100,20,4,2,squared_error,False,0.036181270764119616,0.04488409870372577,0.0,0.19242434726830354
100,20,4,5,squared_error,True,0.04233349615073708,0.026168609324258064,0.0,0.19405114632959702
100,20,4,5,squared_error,False,0.036181270764119616,0.04488409870372577,0.0,0.19242434726830354
100,20,4,10,squared_error,True,0.04394912752411267,0.028304010714273135,0.0,0.19628447404270205
100,20,4,10,squared_error,False,0.03624086378737543,0.04493802966302809,0.0,0.1955359040035391
100,20,6,2,squared_error,True,0.039061972588160354,0.021059043967547045,0.0,0.19074538127029497
100,20,6,2,squared_error,False,0.037917358803986674,0.06532997079180497,0.0,0.20925025807070616
100,20,6,5,squared_error,True,0.039061972588160354,0.021059043967547045,0.0,0.19074538127029497
100,20,6,5,squared_error,False,0.037917358803986674,0.06532997079180497,0.0,0.20925025807070616
100,20,6,10,squared_error,True,0.039061972588160354,0.021059043967547045,0.0,0.19074538127029497
100,20,6,10,squared_error,False,0.037917358803986674,0.06532997079180497,0.0,0.20925025807070616
150,5,2,2,squared_error,True,0.044176814242133336,0.026587220251640852,0.0,0.19273112642198903
150,5,2,2,squared_error,False,0.03157300683989015,0.012130075555688066,0.0,0.18160767403407546
150,5,2,5,squared_error,True,0.045691239921966,0.028788662221843443,0.0,0.1940234765746531
150,5,2,5,squared_error,False,0.03157300683989015,0.012130075555688066,0.0,0.1785797952461967
150,5,2,10,squared_error,True,0.04831782360573993,0.031301206780689865,0.0,0.195890386620253
150,5,2,10,squared_error,False,0.03201579423133054,0.012297732016023912,0.0,0.17720980736740882
150,5,4,2,squared_error,True,0.0430954694203491,0.024742408113660092,0.0,0.18855908118061598
150,5,4,2,squared_error,False,0.027515888678831747,0.014154786245105298,0.0,0.1924355670695906
150,5,4,5,squared_error,True,0.0430954694203491,0.024742408113660092,0.0,0.18855908118061598
150,5,4,5,squared_error,False,0.027515888678831747,0.014154786245105298,0.0,0.1924355670695906
150,5,4,10,squared_error,True,0.043416818097228686,0.02519754188923615,0.0,0.19120104548456923
150,5,4,10,squared_error,False,0.027515888678831747,0.014154786245105298,0.0,0.19078829434231792
150,5,6,2,squared_error,True,0.04077088255823895,0.021062982222196797,0.0,0.1879270583031905
150,5,6,2,squared_error,False,0.027522805118908374,0.014154866878216264,0.0,0.20620128152491599
150,5,6,5,squared_error,True,0.04077088255823895,0.021062982222196797,0.0,0.1879270583031905
150,5,6,5,squared_error,False,0.027522805118908374,0.014154866878216264,0.0,0.20620128152491599
150,5,6,10,squared_error,True,0.04077088255823895,0.021062982222196797,0.0,0.1879270583031905
150,5,6,10,squared_error,False,0.027522805118908374,0.014154866878216264,0.0,0.20620128152491599
150,10,2,2,squared_error,True,0.042597975744603146,0.03116124698416021,0.0,0.20025385428920509
150,10,2,2,squared_error,False,0.0639468599033815,0.15744388789350497,0.0,0.188452694269164
150,10,2,5,squared_error,True,0.045033902425587975,0.03342697967765145,0.0,0.1983850471678002
150,10,2,5,squared_error,False,0.06277050331423421,0.15585697359548598,0.0,0.1790342806438598
150,10,2,10,squared_error,True,0.050403187283131895,0.03886252505364216,0.0,0.19865626324578267
