n_estimators,max_depth,min_samples_leaf,min_samples_split,criterion,bootstrap,mae,mse,r2,cv_mae
50,5,2,2,squared_error,True,0.034545138792829784,0.054916662781169606,0.3107172227555969,0.1045173566348719
50,5,2,2,squared_error,False,0.035061086543997116,0.05943442812551586,0.2540127967073835,0.08398838326001214
50,5,2,5,squared_error,True,0.034492936834899596,0.05503752922513885,0.30920017576192305,0.1073856918093965
50,5,2,5,squared_error,False,0.035061086543997116,0.059434428125515866,0.2540127967073834,0.08874764803894905
50,5,2,10,squared_error,True,0.034988348755544844,0.05505804816526745,0.3089426336732073,0.12033883152578528
50,5,2,10,squared_error,False,0.035061086543997116,0.059434428125515866,0.2540127967073834,0.11005654686325768
50,5,4,2,squared_error,True,0.03367516110186307,0.05639919778254928,0.29210928499388333,0.11770848680417019
50,5,4,2,squared_error,False,0.0341898501005134,0.05888932367881353,0.26085463828848,0.11123237261057543
50,5,4,5,squared_error,True,0.03367516110186307,0.05639919778254928,0.29210928499388333,0.11770848680417019
50,5,4,5,squared_error,False,0.0341898501005134,0.05888932367881353,0.26085463828848,0.11123237261057543
50,5,4,10,squared_error,True,0.0340335358178797,0.056869137236884075,0.2862108717288355,0.1203070335671161
50,5,4,10,squared_error,False,0.0341898501005134,0.05888932367881353,0.26085463828848,0.11252858235832619
50,5,6,2,squared_error,True,0.03453758075821801,0.05880788740202851,0.26187678020658034,0.12284455825272686
50,5,6,2,squared_error,False,0.034201278607802386,0.058889902343205444,0.26084737522151713,0.11529159253066487
50,5,6,5,squared_error,True,0.03453758075821801,0.05880788740202851,0.26187678020658034,0.12284455825272686
50,5,6,5,squared_error,False,0.034201278607802386,0.058889902343205444,0.26084737522151713,0.11529159253066487
50,5,6,10,squared_error,True,0.03453758075821801,0.05880788740202851,0.26187678020658034,0.12284455825272686
50,5,6,10,squared_error,False,0.034201278607802386,0.058889902343205444,0.26084737522151713,0.11529159253066487
50,10,2,2,squared_error,True,0.022517191118344184,0.03224965574602779,0.5952206279107675,0.0865374843134733
50,10,2,2,squared_error,False,0.014750121300339643,0.03429403202328965,0.569560777388918,0.05694415650601109
50,10,2,5,squared_error,True,0.023369624146995168,0.03440150407314102,0.5682118492267518,0.09152862256546736
50,10,2,5,squared_error,False,0.018895681707908785,0.04040429694323144,0.49286820066590786,0.06259253046823907
50,10,2,10,squared_error,True,0.02961415690395072,0.046656339908744245,0.4143961063965951,0.11183465298004354
50,10,2,10,squared_error,False,0.02151027009542294,0.0419700694017647,0.4732155135925653,0.09307561334593617
50,10,4,2,squared_error,True,0.029311925439728142,0.04899782595929042,0.3850071026577716,0.11163656661220671
50,10,4,2,squared_error,False,0.02471615720524018,0.05088894549571406,0.36127084374922425,0.10248864674087935
50,10,4,5,squared_error,True,0.029311925439728142,0.04899782595929042,0.3850071026577716,0.11163656661220671
50,10,4,5,squared_error,False,0.02471615720524018,0.05088894549571406,0.36127084374922425,0.10248864674087935
