n_estimators,max_depth,min_samples_leaf,min_samples_split,criterion,bootstrap,mae,mse,r2,cv_mae
50,5,2,2,squared_error,True,0.006168994548902077,5.936148732869724e-05,-0.5429824900168156,0.17856280036782785
50,5,2,2,squared_error,False,0.008709570509185275,0.000107881046085478,-1.8041508494029648,0.1645648980045865
50,5,2,5,squared_error,True,0.006168994548902078,5.936148732869724e-05,-0.5429824900168156,0.17868879712849875
50,5,2,5,squared_error,False,0.008709570509185275,0.000107881046085478,-1.8041508494029648,0.16462984494857652
50,5,2,10,squared_error,True,0.006168994548902078,5.936148732869724e-05,-0.5429824900168156,0.18020249054628576
50,5,2,10,squared_error,False,0.008709570509185275,0.000107881046085478,-1.8041508494029648,0.17081988261077793
50,5,4,2,squared_error,True,0.005807588326315878,5.2964626385513096e-05,-0.37670895357808165,0.1798394974629652
50,5,4,2,squared_error,False,0.008709570509185275,0.000107881046085478,-1.8041508494029648,0.17227390003759785
50,5,4,5,squared_error,True,0.005807588326315878,5.2964626385513096e-05,-0.37670895357808165,0.1798394974629652
50,5,4,5,squared_error,False,0.008709570509185275,0.000107881046085478,-1.8041508494029648,0.17227390003759785
50,5,4,10,squared_error,True,0.005807588326315878,5.2964626385513096e-05,-0.37670895357808165,0.1802868639210773
50,5,4,10,squared_error,False,0.008709570509185275,0.000107881046085478,-1.8041508494029648,0.17223114388023267
50,5,6,2,squared_error,True,0.005799210455903785,5.258615582479724e-05,-0.36687137243834655,0.18005597009286373
50,5,6,2,squared_error,False,0.008739678292685436,0.00010853644307999565,-1.8211865763036532,0.1757521422046355
50,5,6,5,squared_error,True,0.005799210455903785,5.258615582479724e-05,-0.36687137243834655,0.18005597009286373
50,5,6,5,squared_error,False,0.008739678292685436,0.00010853644307999565,-1.8211865763036532,0.1757521422046355
50,5,6,10,squared_error,True,0.005799210455903785,5.258615582479724e-05,-0.36687137243834655,0.18005597009286373
50,5,6,10,squared_error,False,0.008739678292685436,0.00010853644307999565,-1.8211865763036532,0.1757521422046355
50,10,2,2,squared_error,True,0.006104265725004091,8.253528031106095e-05,-1.1453386372115273,0.19280128716020653
50,10,2,2,squared_error,False,0.007425139866678862,9.11507635419412e-05,-1.369280798476331,0.2211641060675073
50,10,2,5,squared_error,True,0.0059264525979831175,7.794679626953005e-05,-1.0260702217723963,0.1905400379873642
