n_estimators,max_depth,min_samples_leaf,min_samples_split,criterion,bootstrap,mae,mse,r2,cv_mae
50,5,2,2,squared_error,True,0.034029888946417994,0.05454011535843777,0.3154434322548715,0.10470161499636155
50,5,2,2,squared_error,False,0.035061086543997116,0.059434428125515866,0.2540127967073834,0.08398109728551305
50,5,2,5,squared_error,True,0.03435109224578723,0.054847491541745036,0.3115854208871184,0.10739382104519135
50,5,2,5,squared_error,False,0.035061086543997116,0.059434428125515866,0.2540127967073834,0.08879573547064304
50,5,2,10,squared_error,True,0.03520825444312411,0.05530387759013652,0.3058571222797466,0.12070104037592244
50,5,2,10,squared_error,False,0.035061086543997116,0.059434428125515866,0.2540127967073834,0.11010463429495168
50,5,4,2,squared_error,True,0.03360968783932611,0.05632951438692109,0.292983911419342,0.11775788919538765
50,5,4,2,squared_error,False,0.0341898501005134,0.05888932367881353,0.26085463828848,0.11131103331599024
50,5,4,5,squared_error,True,0.03360968783932611,0.05632951438692109,0.292983911419342,0.11775788919538765
50,5,4,5,squared_error,False,0.0341898501005134,0.05888932367881353,0.26085463828848,0.11131103331599024
50,5,4,10,squared_error,True,0.03386488635260323,0.056754508984628915,0.2876496204812852,0.12028184166221792
50,5,4,10,squared_error,False,0.0341898501005134,0.05888932367881353,0.26085463828848,0.11257666979002016
50,5,6,2,squared_error,True,0.03485121076421122,0.05899271048316973,0.2595569858087392,0.12300518153883233
50,5,6,2,squared_error,False,0.034201278607802386,0.058889902343205444,0.26084737522151713,0.11487651616804755
50,5,6,5,squared_error,True,0.03485121076421122,0.05899271048316973,0.2595569858087392,0.12300518153883233
50,5,6,5,squared_error,False,0.034201278607802386,0.058889902343205444,0.26084737522151713,0.11487651616804755
50,5,6,10,squared_error,True,0.03485121076421122,0.05899271048316973,0.2595569858087392,0.12300518153883233
50,5,6,10,squared_error,False,0.034201278607802386,0.058889902343205444,0.26084737522151713,0.11487651616804755
50,10,2,2,squared_error,True,0.022352226728679807,0.03223121020597448,0.5954521458587241,0.08695418100281196
50,10,2,2,squared_error,False,0.014750121300339643,0.03429403202328965,0.569560777388918,0.058335940143943485
50,10,2,5,squared_error,True,0.022771344166882788,0.03408058691099579,0.572239819274209,0.09244194274046542
50,10,2,5,squared_error,False,0.01923047064531781,0.04102800873362445,0.4850397243290393,0.06332489435560278
50,10,2,10,squared_error,True,0.02967947449191997,0.04704883852925494,0.4094696865176548,0.11194630127841483
50,10,2,10,squared_error,False,0.02171114345786835,0.042279615253293074,0.4693302697809343,0.094626508415702
50,10,4,2,squared_error,True,0.029200188995677296,0.048940076778766044,0.38573193758982216,0.11213128127288945
50,10,4,2,squared_error,False,0.02471615720524018,0.05076458030082485,0.3628318050783451,0.10230728366868487
50,10,4,5,squared_error,True,0.029200188995677296,0.048940076778766044,0.38573193758982216,0.11213128127288945
50,10,4,5,squared_error,False,0.02471615720524018,0.05076458030082485,0.3628318050783451,0.10230728366868487
50,10,4,10,squared_error,True,0.029892858154840968,0.05083202233164237,0.3619853109916569,0.1155363757968253
50,10,4,10,squared_error,False,0.02643538735241792,0.051976345535248984,0.3476224157263307,0.10389977729055208
50,10,6,2,squared_error,True,0.031516311878901096,0.05528463712542147,0.30609861767081037,0.11967580362869115
50,10,6,2,squared_error,False,0.028308264596474203,0.059557632936187016,0.25246639986226405,0.11088135293311133
50,10,6,5,squared_error,True,0.031516311878901096,0.05528463712542147,0.30609861767081037,0.11967580362869115
50,10,6,5,squared_error,False,0.028308264596474203,0.059557632936187016,0.25246639986226405,0.11088135293311133
50,10,6,10,squared_error,True,0.031516311878901096,0.05528463712542147,0.30609861767081037,0.11967580362869115
50,10,6,10,squared_error,False,0.028308264596474203,0.059557632936187016,0.25246639986226405,0.11088135293311133
50,20,2,2,squared_error,True,0.022443751299646496,0.032349965310083294,0.5939615992044553,0.08662766680597281
50,20,2,2,squared_error,False,0.014750121300339643,0.03429403202328965,0.569560777388918,0.05729784842965171
50,20,2,5,squared_error,True,0.022901374737182602,0.03431424111030061,0.5693071244006438,0.09218001872797403
50,20,2,5,squared_error,False,0.01923047064531781,0.04102800873362445,0.4850397243290393,0.06332435767511177
50,20,2,10,squared_error,True,0.029719161716417926,0.04714440088237789,0.4082702421081671,0.11163908685374664
50,20,2,10,squared_error,False,0.02171114345786835,0.042279615253293074,0.4693302697809343,0.09439709471504007
50,20,4,2,squared_error,True,0.02933468759931642,0.04893580422865998,0.38578556421339827,0.11181004568991104
50,20,4,2,squared_error,False,0.02471615720524018,0.05076458030082485,0.3628318050783451,0.1023528712259204
50,20,4,5,squared_error,True,0.02933468759931642,0.04893580422865998,0.38578556421339827,0.11181004568991104
50,20,4,5,squared_error,False,0.02471615720524018,0.05076458030082485,0.3628318050783451,0.1023528712259204
50,20,4,10,squared_error,True,0.03000380132313427,0.05093485901308492,0.36069456334244565,0.1155315571922972
50,20,4,10,squared_error,False,0.02643538735241792,0.051976345535248984,0.3476224157263307,0.10455494343907457
50,20,6,2,squared_error,True,0.031476362659361976,0.05527995170172522,0.30615742644931876,0.11965173722746605
50,20,6,2,squared_error,False,0.028308264596474203,0.059557632936187016,0.25246639986226405,0.11088135293311133
50,20,6,5,squared_error,True,0.031476362659361976,0.05527995170172522,0.30615742644931876,0.11965173722746605
50,20,6,5,squared_error,False,0.028308264596474203,0.059557632936187016,0.25246639986226405,0.11088135293311133
50,20,6,10,squared_error,True,0.031476362659361976,0.05527995170172522,0.30615742644931876,0.11965173722746605
50,20,6,10,squared_error,False,0.028308264596474203,0.059557632936187016,0.25246639986226405,0.11088135293311133
100,5,2,2,squared_error,True,0.03400307363883344,0.050946497690378775,0.3605484812718631,0.10382671659790677
100,5,2,2,squared_error,False,0.03506108654399711,0.059434428125515866,0.2540127967073834,0.08402627032740742
100,5,2,5,squared_error,True,0.03420811395675585,0.051518207833356935,0.35337270009409816,0.1063001683577532
100,5,2,5,squared_error,False,0.03506108654399711,0.059434428125515866,0.2540127967073834,0.08877169175479604
100,5,2,10,squared_error,True,0.03590838536032871,0.05396434849991112,0.3226701310233664,0.11887324986930503
100,5,2,10,squared_error,False,0.03506108654399711,0.059434428125515866,0.2540127967073834,0.11008059057910466
100,5,4,2,squared_error,True,0.03469104698907117,0.054333242121049605,0.31803998769693576,0.11583674313082863
100,5,4,2,squared_error,False,0.0341898501005134,0.058889323678813534,0.26085463828847977,0.11127170296328284
100,5,4,5,squared_error,True,0.03469104698907117,0.054333242121049605,0.31803998769693576,0.11583674313082863
100,5,4,5,squared_error,False,0.0341898501005134,0.058889323678813534,0.26085463828847977,0.11127170296328284
100,5,4,10,squared_error,True,0.035141301025023886,0.05529849262536263,0.30592471130076004,0.11833557601568297
100,5,4,10,squared_error,False,0.0341898501005134,0.058889323678813534,0.26085463828847977,0.11255262607417318
100,5,6,2,squared_error,True,0.03495807352677405,0.056108874551282197,0.29575325738790437,0.1223427761243503
100,5,6,2,squared_error,False,0.034201278607802386,0.058889902343205444,0.26084737522151713,0.11493979205427422
100,5,6,5,squared_error,True,0.03495807352677405,0.056108874551282197,0.29575325738790437,0.1223427761243503
100,5,6,5,squared_error,False,0.034201278607802386,0.058889902343205444,0.26084737522151713,0.11493979205427422
