n_estimators,max_depth,min_samples_leaf,min_samples_split,criterion,bootstrap,mae,mse,r2,cv_mae
50,5,2,2,squared_error,True,0.032472177352803736,0.05226748945453372,0.3439681425221838,0.10663205482981467
50,5,2,2,squared_error,False,0.0333452540092175,0.058715462271075575,0.2630368479842652,0.08156201184508033
50,5,2,5,squared_error,True,0.03297154088278633,0.0530913486411819,0.3336275296831622,0.10993975365059767
50,5,2,5,squared_error,False,0.0333452540092175,0.058715462271075575,0.2630368479842652,0.0862935899209207
50,5,2,10,squared_error,True,0.03430712441618646,0.05501965437634277,0.30942453071717735,0.12125718346816301
50,5,2,10,squared_error,False,0.0333452540092175,0.058715462271075575,0.2630368479842652,0.10738959698610809
50,5,4,2,squared_error,True,0.032530006110489576,0.05599919035086846,0.2971299512081802,0.11713075364313794
50,5,4,2,squared_error,False,0.03207989993991032,0.06319535634490882,0.20680776062553108,0.11081983289469385
50,5,4,5,squared_error,True,0.032530006110489576,0.05599919035086846,0.2971299512081802,0.11713075364313794
50,5,4,5,squared_error,False,0.03207989993991032,0.06319535634490882,0.20680776062553108,0.11081983289469385
50,5,4,10,squared_error,True,0.03315639699277565,0.05680001563048712,0.287078446894769,0.11976570030825562
50,5,4,10,squared_error,False,0.03207989993991032,0.06319535634490882,0.20680776062553108,0.11208546936872377
50,5,6,2,squared_error,True,0.03358633446808904,0.05847032268546071,0.26611370090700137,0.12425008093513298
50,5,6,2,squared_error,False,0.032091328447199315,0.06319593500930074,0.20680049755856844,0.11458359578268906
50,5,6,5,squared_error,True,0.03358633446808904,0.05847032268546071,0.26611370090700137,0.12425008093513298
50,5,6,5,squared_error,False,0.032091328447199315,0.06319593500930074,0.20680049755856844,0.11458359578268906
50,5,6,10,squared_error,True,0.03358633446808904,0.05847032268546071,0.26611370090700137,0.12425008093513298
50,5,6,10,squared_error,False,0.032091328447199315,0.06319593500930074,0.20680049755856844,0.11458359578268906
50,10,2,2,squared_error,True,0.022883553918888862,0.03160004878689854,0.6033741257059655,0.08929989228126678
50,10,2,2,squared_error,False,0.018935791686883387,0.038933836505112576,0.5113245853638164,0.058666313928530646
50,10,2,5,squared_error,True,0.023742609855674057,0.0329113187893719,0.5869158089902595,0.0939385487382333
50,10,2,5,squared_error,False,0.02258935791686883,0.04467044494761622,0.4393219326358281,0.06444332866606997
50,10,2,10,squared_error,True,0.030970164645939303,0.04535635466462985,0.4307127832312835,0.11225879055718815
50,10,2,10,squared_error,False,0.022968461911693352,0.0448225992057074,0.4374121787601317,0.09552343324556253
50,10,4,2,squared_error,True,0.028832616592452093,0.04751093073409274,0.40366976747372485,0.1102991696279978
50,10,4,2,squared_error,False,0.023484263302603916,0.04997370066167088,0.3727584773583842,0.09961668852674822
50,10,4,5,squared_error,True,0.028832616592452093,0.04751093073409274,0.40366976747372485,0.1102991696279978
50,10,4,5,squared_error,False,0.023484263302603916,0.04997370066167088,0.3727584773583842,0.09961668852674822
50,10,4,10,squared_error,True,0.030551840992886357,0.05064490288547854,0.36433392805970755,0.11432725704405478
50,10,4,10,squared_error,False,0.023195794921559112,0.04956063936025302,0.3779429883354627,0.10190337668712265
50,10,6,2,squared_error,True,0.03158830271220431,0.05369523229090403,0.32604792491235524,0.12112636100593066
50,10,6,2,squared_error,False,0.028970079249555233,0.05494453055870038,0.3103674422314491,0.11115838218859256
50,10,6,5,squared_error,True,0.03158830271220431,0.05369523229090403,0.32604792491235524,0.12112636100593066
50,10,6,5,squared_error,False,0.028970079249555233,0.05494453055870038,0.3103674422314491,0.11115838218859256
50,10,6,10,squared_error,True,0.03158830271220431,0.05369523229090403,0.32604792491235524,0.12112636100593066
50,10,6,10,squared_error,False,0.028970079249555233,0.05494453055870038,0.3103674422314491,0.11115838218859256
50,20,2,2,squared_error,True,0.022074178045793764,0.03107835693099322,0.6099221057377657,0.08869156530067787
50,20,2,2,squared_error,False,0.01863173216885007,0.03890021025392204,0.5117466429804873,0.057251971076889105
50,20,2,5,squared_error,True,0.023004101106721197,0.0322442156240302,0.5952889092339423,0.09337309271406777
50,20,2,5,squared_error,False,0.022553129548762735,0.04509266731360181,0.4340224371766641,0.06319199381796102
50,20,2,10,squared_error,True,0.030672989031119008,0.04517263662390026,0.43301870778916507,0.11198265009036476
50,20,2,10,squared_error,False,0.023329451722464825,0.04566289032652254,0.42686532161119595,0.09529422555505616
50,20,4,2,squared_error,True,0.02857560267647604,0.04732552841820873,0.4059968320972491,0.11023108539980216
50,20,4,2,squared_error,False,0.02335487627365357,0.04996219959243086,0.3729028322507897,0.09930906348733233
50,20,4,5,squared_error,True,0.02857560267647604,0.04732552841820873,0.4059968320972491,0.11023108539980216
50,20,4,5,squared_error,False,0.02335487627365357,0.04996219959243086,0.3729028322507897,0.09930906348733233
50,20,4,10,squared_error,True,0.03035535186289104,0.05048516193255494,0.36633890582227846,0.11417533997203563
50,20,4,10,squared_error,False,0.023195794921559112,0.04956063936025302,0.3779429883354627,0.10171732732792405
50,20,6,2,squared_error,True,0.03158023101377971,0.05367381192720962,0.3263167811579669,0.1210972940253536
50,20,6,2,squared_error,False,0.028970079249555233,0.05494453055870038,0.3103674422314491,0.11102352062818235
50,20,6,5,squared_error,True,0.03158023101377971,0.05367381192720962,0.3263167811579669,0.1210972940253536
50,20,6,5,squared_error,False,0.028970079249555233,0.05494453055870038,0.3103674422314491,0.11102352062818235
50,20,6,10,squared_error,True,0.03158023101377971,0.05367381192720962,0.3263167811579669,0.1210972940253536
50,20,6,10,squared_error,False,0.028970079249555233,0.05494453055870038,0.3103674422314491,0.11102352062818235
100,5,2,2,squared_error,True,0.031715213575778764,0.049983149034060086,0.37263988675161663,0.10610970499450015
100,5,2,2,squared_error,False,0.0333452540092175,0.05871546227107559,0.2630368479842651,0.08156201184508034
100,5,2,5,squared_error,True,0.03222874820437012,0.05119290957557852,0.3574556591669711,0.10948074133458881
100,5,2,5,squared_error,False,0.0333452540092175,0.05871546227107559,0.2630368479842651,0.0862935899209207
100,5,2,10,squared_error,True,0.034060294399562596,0.05389277594615167,0.3235684690892896,0.11994476323638281
100,5,2,10,squared_error,False,0.0333452540092175,0.058715462271075575,0.2630368479842652,0.10738959698610809
100,5,4,2,squared_error,True,0.032819019373788796,0.05432429494076829,0.3181522876248717,0.11631483807782587
100,5,4,2,squared_error,False,0.03207989993991032,0.06319535634490882,0.20680776062553108,0.11080454625783345
100,5,4,5,squared_error,True,0.032819019373788796,0.05432429494076829,0.3181522876248717,0.11631483807782587
100,5,4,5,squared_error,False,0.03207989993991032,0.06319535634490882,0.20680776062553108,0.11080454625783345
100,5,4,10,squared_error,True,0.03336663199487303,0.05534259090340199,0.3053712147476322,0.11874054424998619
100,5,4,10,squared_error,False,0.03207989993991032,0.06319535634490882,0.20680776062553108,0.11208546936872377
100,5,6,2,squared_error,True,0.03377950095527884,0.05625017235860087,0.29397976751953314,0.12370752441814412
100,5,6,2,squared_error,False,0.03209132844719931,0.06319593500930074,0.20680049755856844,0.11460321186787892
100,5,6,5,squared_error,True,0.03377950095527884,0.05625017235860087,0.29397976751953314,0.12370752441814412
100,5,6,5,squared_error,False,0.03209132844719931,0.06319593500930074,0.20680049755856844,0.11460321186787892
100,5,6,10,squared_error,True,0.03377950095527884,0.05625017235860087,0.29397976751953314,0.12370752441814412
100,5,6,10,squared_error,False,0.03209132844719931,0.06319593500930074,0.20680049755856844,0.11460321186787892
100,10,2,2,squared_error,True,0.022643073766772402,0.02877337843403916,0.6388528873877735,0.0900353114600151
100,10,2,2,squared_error,False,0.018935791686883387,0.03893383650511258,0.5113245853638164,0.05854512565232602
100,10,2,5,squared_error,True,0.023650895989974732,0.03078503484551452,0.6136037180475218,0.09422766752063368
100,10,2,5,squared_error,False,0.02262283681060973,0.04472473097381708,0.43864056525095263,0.06444357241503507
100,10,2,10,squared_error,True,0.030810407543284082,0.042546177310484545,0.46598453415564567,0.11230252317018544
100,10,2,10,squared_error,False,0.023102377486656955,0.04501972293205382,0.4349379936462574,0.09551935309984305
100,10,4,2,squared_error,True,0.029672242713580044,0.04479738455175876,0.43772865878314815,0.11027914869003659
100,10,4,2,squared_error,False,0.023496490376839718,0.05001460328175821,0.3722450908898235,0.09955783196623783
100,10,4,5,squared_error,True,0.029672242713580044,0.04479738455175876,0.43772865878314815,0.11027914869003659
100,10,4,5,squared_error,False,0.023496490376839718,0.05001460328175821,0.3722450908898235,0.09955783196623783
100,10,4,10,squared_error,True,0.031003331858748793,0.047335982857213715,0.4058656139134239,0.11371232065283499
100,10,4,10,squared_error,False,0.02319928837134077,0.049580678137545596,0.3776914729780957,0.10189090703775501
100,10,6,2,squared_error,True,0.03191336169293802,0.050997154175811306,0.35991266982236714,0.12093013853455248
100,10,6,2,squared_error,False,0.028946789584344178,0.05493991402950744,0.31042538628526073,0.1112108264437909
100,10,6,5,squared_error,True,0.03191336169293802,0.050997154175811306,0.35991266982236714,0.12093013853455248
100,10,6,5,squared_error,False,0.028946789584344178,0.05493991402950744,0.31042538628526073,0.1112108264437909
100,10,6,10,squared_error,True,0.03191336169293802,0.050997154175811306,0.35991266982236714,0.12093013853455248
100,10,6,10,squared_error,False,0.028946789584344178,0.05493991402950744,0.31042538628526073,0.1112108264437909
100,20,2,2,squared_error,True,0.02206687345486472,0.028423634448101788,0.643242675363639,0.08903162069038026
100,20,2,2,squared_error,False,0.018631732168850074,0.03890021025392204,0.5117466429804873,0.057110975989402256
100,20,2,5,squared_error,True,0.02312928190198933,0.03039757731823286,0.6184668649858774,0.09401602005271137
100,20,2,5,squared_error,False,0.02241921397379912,0.04485858288856541,0.4369605319993902,0.06315484020533203
