n_estimators,max_depth,min_samples_leaf,min_samples_split,criterion,bootstrap,mae,mse,r2,cv_mae
50,5,2,2,squared_error,True,0.03446022855508112,0.0547469815605345,0.3128469651157916,0.10436605369434666
50,5,2,2,squared_error,False,0.035061086543997116,0.059434428125515866,0.2540127967073834,0.08384994974452945
50,5,2,5,squared_error,True,0.03432284680309196,0.05463160476693166,0.31429510913432057,0.10711578123742564
50,5,2,5,squared_error,False,0.035061086543997116,0.059434428125515866,0.2540127967073834,0.08874764803894905
50,5,2,10,squared_error,True,0.035068406979707874,0.05509346257112902,0.30849813215416944,0.1207720356103833
50,5,2,10,squared_error,False,0.035061086543997116,0.059434428125515866,0.2540127967073834,0.11005654686325768
50,5,4,2,squared_error,True,0.033682480710929406,0.05637106605940402,0.2924623784135526,0.11764175530488533
50,5,4,2,squared_error,False,0.0341898501005134,0.05888932367881353,0.26085463828848,0.111236740221107
50,5,4,5,squared_error,True,0.033682480710929406,0.05637106605940402,0.2924623784135526,0.11764175530488533
50,5,4,5,squared_error,False,0.0341898501005134,0.05888932367881353,0.26085463828848,0.111236740221107
50,5,4,10,squared_error,True,0.03392866834183319,0.056810865999807045,0.28694225921838434,0.12043884291383
50,5,4,10,squared_error,False,0.0341898501005134,0.05888932367881353,0.26085463828848,0.11252858235832619
50,5,6,2,squared_error,True,0.034545066722035854,0.0588079557160292,0.26187592276802285,0.12287538983703747
50,5,6,2,squared_error,False,0.03420127860780238,0.05888990234320544,0.26084737522151724,0.11529854222941786
50,5,6,5,squared_error,True,0.034545066722035854,0.0588079557160292,0.26187592276802285,0.12287538983703747
50,5,6,5,squared_error,False,0.03420127860780238,0.05888990234320544,0.26084737522151724,0.11529854222941786
50,5,6,10,squared_error,True,0.034545066722035854,0.0588079557160292,0.26187592276802285,0.12287538983703747
50,5,6,10,squared_error,False,0.03420127860780238,0.05888990234320544,0.26084737522151724,0.11529854222941786
50,10,2,2,squared_error,True,0.022915291298863195,0.03254844435361671,0.5914704029186091,0.08809685277293151
50,10,2,2,squared_error,False,0.014750121300339643,0.03429403202328965,0.569560777388918,0.05722850784337089
50,10,2,5,squared_error,True,0.02298041212717437,0.03420094464305454,0.5707291573436604,0.09168558169247895
50,10,2,5,squared_error,False,0.01882872392042698,0.04028879475982532,0.49431791850606865,0.0630330276296722
50,10,2,10,squared_error,True,0.02929805242735216,0.04652330278459097,0.4160659128591323,0.1117596002363082
50,10,2,10,squared_error,False,0.021978974607795573,0.04273546387046921,0.4636087167050994,0.09290732371043824
50,10,4,2,squared_error,True,0.029247976078398876,0.048930114039303765,0.3858569842401055,0.11170705898016131
50,10,4,2,squared_error,False,0.024716157205240175,0.050801479864143614,0.3623686627059687,0.10260103310437048
50,10,4,5,squared_error,True,0.029247976078398876,0.048930114039303765,0.3858569842401055,0.11170705898016131
50,10,4,5,squared_error,False,0.024716157205240175,0.050801479864143614,0.3623686627059687,0.10260103310437048
50,10,4,10,squared_error,True,0.029813497186063093,0.0506961862894325,0.3636902478848072,0.11564242205556415
50,10,4,10,squared_error,False,0.02643538735241792,0.05197634553524898,0.3476224157263308,0.10411916930096395
50,10,6,2,squared_error,True,0.03179836959485298,0.055495639431501466,0.30345023650243275,0.11937249142729962
50,10,6,2,squared_error,False,0.02818405304868187,0.0595405745502902,0.25268050703868006,0.11085816024431863
50,10,6,5,squared_error,True,0.03179836959485298,0.055495639431501466,0.30345023650243275,0.11937249142729962
50,10,6,5,squared_error,False,0.02818405304868187,0.0595405745502902,0.25268050703868006,0.11085816024431863
50,10,6,10,squared_error,True,0.03179836959485298,0.055495639431501466,0.30345023650243275,0.11937249142729962
50,10,6,10,squared_error,False,0.02818405304868187,0.0595405745502902,0.25268050703868006,0.11085816024431863
50,20,2,2,squared_error,True,0.021904849703102976,0.03218482701549087,0.596034321335799,0.0865642831300252
50,20,2,2,squared_error,False,0.014750121300339643,0.03429403202328965,0.569560777388918,0.05661942352486614
