n_estimators,max_depth,min_samples_leaf,min_samples_split,criterion,bootstrap,mae,mse,r2,cv_mae
50,5,2,2,squared_error,True,0.0029773796961935686,1.0447589706284057e-05,-86.54071366495822,0.08381605635083661
50,5,2,2,squared_error,False,0.001871914828700882,3.623410619782621e-06,-29.360682269726865,0.0809160845325225
50,5,2,5,squared_error,True,0.0029773796961935686,1.0447589706284057e-05,-86.54071366495822,0.08413067170817135
50,5,2,5,squared_error,False,0.001871914828700882,3.623410619782621e-06,-29.360682269726865,0.08090609544573432
50,5,2,10,squared_error,True,0.0029773796961935686,1.0447589706284057e-05,-86.54071366495822,0.0878321708013654
50,5,2,10,squared_error,False,0.001871914828700882,3.623410619782621e-06,-29.360682269726865,0.08383330193937721
50,5,4,2,squared_error,True,0.0029088340873962447,1.0038123648720328e-05,-83.10978347833868,0.08920981430198624
50,5,4,2,squared_error,False,0.001871914828700882,3.623410619782621e-06,-29.360682269726865,0.08954574078405299
50,5,4,5,squared_error,True,0.0029088340873962447,1.0038123648720328e-05,-83.10978347833868,0.08920981430198624
50,5,4,5,squared_error,False,0.001871914828700882,3.623410619782621e-06,-29.360682269726865,0.08954574078405299
50,5,4,10,squared_error,True,0.0029088340873962447,1.0038123648720328e-05,-83.10978347833868,0.08912903046735086
50,5,4,10,squared_error,False,0.001871914828700882,3.623410619782621e-06,-29.360682269726865,0.0917520662651887
50,5,6,2,squared_error,True,0.0027005545948407634,8.858105714834387e-06,-73.22237260426006,0.08769810612479084
50,5,6,2,squared_error,False,0.001871914828700882,3.623410619782621e-06,-29.360682269726865,0.09488454036545078
50,5,6,5,squared_error,True,0.0027005545948407634,8.858105714834387e-06,-73.22237260426006,0.08769810612479084
50,5,6,5,squared_error,False,0.001871914828700882,3.623410619782621e-06,-29.360682269726865,0.09488454036545078
50,5,6,10,squared_error,True,0.0027005545948407634,8.858105714834387e-06,-73.22237260426006,0.08769810612479084
50,5,6,10,squared_error,False,0.001871914828700882,3.623410619782621e-06,-29.360682269726865,0.09488454036545078
50,10,2,2,squared_error,True,0.0018267584206430024,3.9218560048728045e-06,-31.861366421315765,0.09132572001039299
50,10,2,2,squared_error,False,0.001294311672011324,2.0068073763048743e-06,-15.81510806307449,0.08749190143125576
50,10,2,5,squared_error,True,0.0018378071679706848,3.972730128876029e-06,-32.28764245698772,0.09189756788957419
50,10,2,5,squared_error,False,0.0012936032251165577,2.0044482198056214e-06,-15.795340609585416,0.08590009485178018
50,10,2,10,squared_error,True,0.001830943435279774,7.021111094294909e-06,-57.830131465235496,0.09466107454775911
50,10,2,10,squared_error,False,0.0012936032251165577,2.0044482198056214e-06,-15.795340609585413,0.08799645196772342
50,10,4,2,squared_error,True,0.001925896619472293,7.497822492498389e-06,-61.82451267508066,0.09413691857936968
50,10,4,2,squared_error,False,0.001294311672011324,2.0068073763048743e-06,-15.81510806307449,0.09143062531356208
50,10,4,5,squared_error,True,0.001925896619472293,7.497822492498389e-06,-61.82451267508066,0.09413691857936968
50,10,4,5,squared_error,False,0.001294311672011324,2.0068073763048743e-06,-15.81510806307449,0.09143062531356208
50,10,4,10,squared_error,True,0.0018297059875336575,7.011207249978857e-06,-57.74714681290632,0.09248100611334789
50,10,4,10,squared_error,False,0.001294311672011324,2.0068073763048743e-06,-15.81510806307449,0.09585118067156174
50,10,6,2,squared_error,True,0.0018262599019171822,7.001392351446767e-06,-57.664907440361716,0.09099678766850108
50,10,6,2,squared_error,False,0.0012938393740814797,2.005233913376596e-06,-15.801923963053412,0.11069769023490703
50,10,6,5,squared_error,True,0.0018262599019171822,7.001392351446767e-06,-57.664907440361716,0.09099678766850108
50,10,6,5,squared_error,False,0.0012938393740814797,2.005233913376596e-06,-15.801923963053412,0.11069769023490703
50,10,6,10,squared_error,True,0.0018262599019171822,7.001392351446767e-06,-57.664907440361716,0.09099678766850108
50,10,6,10,squared_error,False,0.0012938393740814797,2.005233913376596e-06,-15.801923963053412,0.11069769023490703
50,20,2,2,squared_error,True,0.0019928814888998925,7.0185275301068646e-06,-57.80848369199986,0.09179750681824168
50,20,2,2,squared_error,False,0.001300002769528964,2.0190881359035014e-06,-15.918008970349298,0.08970872894388608
50,20,2,5,squared_error,True,0.001829944629770908,3.907850759950814e-06,-31.744015992174575,0.09189786602580714
50,20,2,5,squared_error,False,0.001299844440554752,2.01834910162034e-06,-15.9118165766595,0.08987609919870818
50,20,2,10,squared_error,True,0.0018378701881410445,7.023534354249997e-06,-57.85043604378691,0.09462434484428131
50,20,2,10,squared_error,False,0.001299710079947644,2.0171989540703255e-06,-15.90217945075976,0.08875964257730765
50,20,4,2,squared_error,True,0.001972416984135333,7.676637268676137e-06,-63.32280783793763,0.09373554673372508
50,20,4,2,squared_error,False,0.001300158612589344,2.0199543366233808e-06,-15.925266895988337,0.09164163664997162
50,20,4,5,squared_error,True,0.001972416984135333,7.676637268676137e-06,-63.32280783793763,0.09373554673372508
50,20,4,5,squared_error,False,0.001300158612589344,2.0199543366233808e-06,-15.925266895988337,0.09164163664997162
50,20,4,10,squared_error,True,0.0018376147585002975,7.044366116552724e-06,-58.02498609697119,0.0927534231791519
50,20,4,10,squared_error,False,0.0013017360570925865,2.024056724274117e-06,-15.959640943282686,0.09518119497400415
50,20,6,2,squared_error,True,0.0018362329239325274,7.053378611922867e-06,-58.100502105810044,0.09195923616476366
50,20,6,2,squared_error,False,0.001299434023205575,2.016818997713626e-06,-15.898995783372154,0.10966917045810862
50,20,6,5,squared_error,True,0.0018362329239325274,7.053378611922867e-06,-58.100502105810044,0.09195923616476366
50,20,6,5,squared_error,False,0.001299434023205575,2.016818997713626e-06,-15.898995783372154,0.10966917045810862
50,20,6,10,squared_error,True,0.0018362329239325274,7.053378611922867e-06,-58.100502105810044,0.09195923616476366
50,20,6,10,squared_error,False,0.001299434023205575,2.016818997713626e-06,-15.898995783372154,0.10966917045810862
100,5,2,2,squared_error,True,0.0035194268563013384,2.1820345294500543e-05,-181.8334240908652,0.08252335034444166
100,5,2,2,squared_error,False,0.001871914828700881,3.6234106197826178e-06,-29.360682269726837,0.08066026377509415
100,5,2,5,squared_error,True,0.0035194268563013384,2.1820345294500543e-05,-181.8334240908652,0.08330987768665195
100,5,2,5,squared_error,False,0.001871914828700881,3.6234106197826178e-06,-29.360682269726837,0.0806737672749826
100,5,2,10,squared_error,True,0.0035194268563013384,2.1820345294500543e-05,-181.8334240908652,0.08594602624746951
100,5,2,10,squared_error,False,0.001871914828700881,3.6234106197826178e-06,-29.360682269726837,0.08356594816298343
100,5,4,2,squared_error,True,0.0034169638962523565,2.1101676633496486e-05,-175.81167464993013,0.0869475982903847
100,5,4,2,squared_error,False,0.001871914828700881,3.6234106197826173e-06,-29.360682269726833,0.08981563299062265
100,5,4,5,squared_error,True,0.0034169638962523565,2.1101676633496486e-05,-175.81167464993013,0.0869475982903847
100,5,4,5,squared_error,False,0.001871914828700881,3.6234106197826173e-06,-29.360682269726833,0.08981563299062265
100,5,4,10,squared_error,True,0.0034169638962523565,2.1101676633496486e-05,-175.81167464993013,0.08709284548505994
100,5,4,10,squared_error,False,0.001871914828700881,3.6234106197826173e-06,-29.360682269726833,0.09204126096364848
100,5,6,2,squared_error,True,0.0032134833314130494,1.9591621179776873e-05,-163.15886804011785,0.08567814775995583
100,5,6,2,squared_error,False,0.001871914828700881,3.6234106197826178e-06,-29.360682269726837,0.09525107734576133
100,5,6,5,squared_error,True,0.0032134833314130494,1.9591621179776873e-05,-163.15886804011785,0.08567814775995583
100,5,6,5,squared_error,False,0.001871914828700881,3.6234106197826178e-06,-29.360682269726837,0.09525107734576133
100,5,6,10,squared_error,True,0.0032134833314130494,1.9591621179776873e-05,-163.15886804011785,0.08567814775995583
100,5,6,10,squared_error,False,0.001871914828700881,3.6234106197826178e-06,-29.360682269726837,0.09525107734576133
100,10,2,2,squared_error,True,0.0027554402477001153,2.296483744702235e-05,-191.4231632204025,0.08968731138471606
100,10,2,2,squared_error,False,0.001293485150634097,2.004055632493426e-06,-15.792051106987056,0.0869571024265963
100,10,2,5,squared_error,True,0.003078887654180076,3.863561814402157e-05,-322.7291739337854,0.08997052989987202
100,10,2,5,squared_error,False,0.0012936032251165581,2.0044482198056223e-06,-15.79534060958542,0.08607577091552625
100,10,2,10,squared_error,True,0.002983905178618005,3.948767177665497e-05,-329.868560641964,0.09214867326410994
100,10,2,10,squared_error,False,0.0012937212995990193,2.0048409801000124e-06,-15.79863156160754,0.08807171005018634
100,10,4,2,squared_error,True,0.003065255618793987,3.971218613854072e-05,-331.7497742060542,0.09169855803468416
