timestamp,temperature_C,humidity_percent,pressure_hPa,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)"
2019-01-01 19:00:00,29.4,55,917.6,0.0,918.2,917.5,2687.5,19.3,29.4,28.1,21.5,18.4,64,52,358,5.3,2.1
2019-01-01 20:00:00,27.7,62,917.3,0.0,917.6,917.1,1659.1,19.7,29.4,27.7,19.7,18.2,62,52,299,5.2,2.1
2019-01-01 21:00:00,23.1,79,918.6,0.2,918.6,917.2,213.7,19.2,27.7,23.1,20.1,18.0,79,62,198,9.8,2.7
2019-01-01 22:00:00,20.3,92,919.7,30.2,919.9,918.6,8.0,19.0,23.1,19.9,19.4,18.6,92,79,287,9.7,1.3
2019-01-02 09:00:00,21.4,81,921.4,0.0,921.4,920.7,14.3,18.1,21.8,21.4,18.1,18.0,81,79,356,3.1,1.0
2019-01-02 10:00:00,22.8,78,921.9,0.0,921.9,921.4,459.5,18.8,22.9,21.3,19.0,18.1,82,77,328,3.0,1.4
2019-01-02 11:00:00,24.0,76,922.5,0.0,922.5,921.9,1375.2,19.6,24.1,22.8,19.6,18.6,78,75,322,4.5,2.0
2019-01-02 12:00:00,25.3,72,922.7,0.0,922.8,922.5,2256.0,19.9,25.5,24.0,20.4,19.3,77,71,300,5.6,2.1
2019-01-02 13:00:00,26.1,72,922.4,0.0,922.7,922.4,2921.3,20.7,26.8,25.3,20.8,19.6,73,68,297,5.5,2.5
2019-01-02 14:00:00,27.1,67,921.7,0.0,922.4,921.7,3211.3,20.6,27.2,26.1,21.7,20.1,73,67,313,5.8,2.2
2019-01-02 15:00:00,28.2,62,920.9,0.0,921.7,920.9,3160.8,20.2,28.3,26.7,21.8,19.4,70,62,294,6.7,3.7
2019-01-02 16:00:00,26.4,69,920.3,0.0,920.9,920.3,2904.2,20.2,29.2,26.4,21.3,18.5,70,56,289,9.1,2.9
2019-01-02 17:00:00,28.7,55,919.6,0.0,920.4,919.6,2832.2,18.8,29.2,26.4,21.3,18.6,70,55,325,6.0,2.1
2019-01-02 18:00:00,28.2,63,918.8,0.0,919.6,918.8,2382.0,20.4,29.0,27.9,20.8,18.2,63,54,324,6.1,1.7
2019-01-02 19:00:00,28.3,60,917.9,0.0,918.9,917.9,1443.3,19.8,28.6,27.8,20.5,18.6,64,55,332,4.4,1.1
2019-01-02 20:00:00,28.7,57,917.5,0.0,918.0,917.5,1785.3,19.3,29.6,28.0,20.3,18.5,61,53,51,4.6,2.3
2019-01-02 21:00:00,26.9,66,917.9,0.0,917.9,917.5,341.1,20.1,28.7,26.9,20.2,19.1,66,57,306,4.6,0.4
2019-01-02 22:00:00,25.5,75,918.1,0.0,918.1,917.9,53.4,20.7,26.9,25.5,20.7,19.8,75,66,313,1.8,0.0
2019-01-03 09:00:00,22.1,84,919.7,0.0,919.7,919.1,17.3,19.3,22.3,21.9,19.3,19.0,84,82,343,3.0,0.8
2019-01-03 10:00:00,23.2,81,920.2,0.0,920.3,919.7,277.3,19.8,23.2,22.1,19.8,19.3,84,81,344,3.4,1.3
2019-01-03 11:00:00,25.0,73,920.2,0.0,920.2,920.1,1122.0,19.8,25.0,23.2,20.3,19.6,82,73,301,5.5,2.8
2019-01-03 12:00:00,26.0,71,920.1,0.0,920.2,920.0,2240.3,20.3,26.4,24.9,20.7,19.5,73,69,295,6.4,2.9
2019-01-03 13:00:00,27.1,67,920.1,0.0,920.1,920.0,2862.6,20.5,27.9,26.1,21.8,19.9,71,65,293,6.9,3.1
2019-01-03 14:00:00,29.2,57,919.5,0.0,920.1,919.5,3541.2,19.8,29.8,27.1,21.5,19.8,69,56,286,8.2,2.9
2019-01-03 15:00:00,27.9,62,918.8,0.0,919.5,918.8,2691.7,20.0,29.9,27.8,21.5,19.3,63,57,301,6.9,1.5
2019-01-03 16:00:00,26.6,68,918.3,0.0,918.8,918.3,947.4,20.1,27.9,26.1,20.7,18.2,68,60,230,6.3,1.0
2019-01-03 17:00:00,23.8,79,918.1,0.0,918.3,917.7,1420.9,19.9,28.8,23.8,21.2,19.8,79,61,308,9.3,4.3
2019-01-03 18:00:00,26.0,64,917.8,0.2,918.1,917.5,1223.8,18.7,26.0,22.3,20.0,18.4,83,64,298,12.9,2.0
2019-01-03 19:00:00,27.4,64,917.1,0.0,917.8,916.9,1750.1,20.1,27.7,25.8,20.1,18.0,66,57,290,9.0,2.6
2019-01-03 20:00:00,23.7,79,917.6,0.0,917.7,917.0,859.0,19.9,27.4,23.7,21.1,19.6,79,64,306,7.5,3.9
2019-01-03 21:00:00,23.0,76,918.1,0.0,918.1,917.5,317.9,18.5,23.7,23.0,20.0,18.3,80,75,296,9.5,2.2
2019-01-03 22:00:00,22.2,81,918.7,0.2,918.7,918.1,56.1,18.8,23.0,22.2,18.9,18.1,81,75,259,4.6,0.3
2019-01-04 02:00:00,20.8,93,921.4,14.2,921.8,921.3,0.3,19.7,21.9,20.7,19.7,19.1,93,85,314,5.3,2.0
2019-01-04 09:00:00,20.0,95,919.5,0.0,919.5,918.8,6.9,19.1,20.0,19.9,19.2,19.0,95,95,344,2.2,0.8
2019-01-04 10:00:00,20.8,94,920.0,0.0,920.0,919.5,157.0,19.7,20.8,19.9,19.7,19.1,95,94,356,1.8,1.0
2019-01-04 11:00:00,22.0,86,920.4,0.0,920.4,920.0,378.3,19.6,22.0,20.8,19.8,19.3,94,86,355,2.3,1.0
2019-01-04 12:00:00,23.7,78,920.5,0.0,920.5,920.4,814.9,19.7,23.9,22.0,20.2,19.2,86,78,5,2.3,0.4
2019-01-04 13:00:00,25.4,69,920.6,0.0,920.6,920.4,1594.6,19.2,25.6,23.7,20.3,18.5,80,67,339,2.7,1.2
2019-01-04 14:00:00,27.3,68,920.4,0.0,920.6,920.4,3080.4,20.9,27.4,25.1,21.2,17.8,70,61,311,4.8,2.4
2019-01-04 15:00:00,25.2,75,920.0,0.0,920.4,920.0,2194.7,20.5,27.4,24.6,21.2,19.6,79,68,300,7.8,3.5
2019-01-04 16:00:00,22.3,87,919.4,2.4,920.1,919.4,1198.4,20.2,25.3,22.3,20.5,19.4,87,72,299,9.3,3.3
2019-01-04 17:00:00,22.3,89,918.4,0.2,919.6,918.4,435.3,20.4,22.5,22.2,20.5,19.9,89,87,322,9.3,2.4
2019-01-04 18:00:00,22.3,91,918.1,0.2,918.4,918.1,265.1,20.8,22.4,22.1,20.8,20.4,91,89,359,5.6,2.6
2019-01-04 19:00:00,23.3,89,917.8,0.0,918.1,917.8,773.3,21.3,23.3,22.3,21.5,20.7,91,89,342,6.2,1.9
2019-01-04 20:00:00,23.3,85,917.8,0.0,917.9,917.6,727.4,20.5,23.6,23.2,21.5,20.5,89,85,312,6.7,3.0
2019-01-04 21:00:00,22.8,87,918.2,0.0,918.2,917.6,395.5,20.5,23.4,22.8,20.8,20.4,87,85,308,7.0,2.6
2019-01-04 22:00:00,22.5,89,918.7,0.0,918.8,918.3,49.6,20.7,22.8,22.5,20.7,20.4,89,87,357,5.7,1.5
2019-01-05 09:00:00,19.2,95,919.9,0.0,919.9,918.5,3.4,18.3,19.3,19.1,18.5,18.3,95,95,336,4.3,1.0
2019-01-05 10:00:00,19.4,95,921.0,0.0,921.0,919.9,130.7,18.5,19.5,19.1,18.6,18.3,95,95,18,3.1,0.9
2019-01-05 11:00:00,19.6,95,921.3,0.8,921.3,921.0,214.0,18.7,19.7,19.3,18.9,18.5,95,95,9,4.1,1.4
2019-01-05 12:00:00,19.7,94,921.7,1.0,921.7,921.3,263.3,18.8,20.0,19.5,19.0,18.6,95,94,336,3.6,0.5
2019-01-05 13:00:00,20.3,93,921.8,0.4,921.8,921.7,641.6,19.2,20.5,19.6,19.4,18.6,94,93,300,4.9,2.5
2019-01-05 14:00:00,21.3,89,921.5,0.0,921.8,921.5,1267.0,19.5,21.5,20.2,19.7,18.9,93,89,320,6.5,2.7
2019-01-05 15:00:00,21.7,86,921.0,0.0,921.5,921.0,1282.7,19.2,21.8,20.9,19.9,19.1,91,86,297,8.2,3.4
2019-01-05 16:00:00,21.5,89,920.6,0.2,921.0,920.6,918.8,19.5,21.8,21.2,19.8,19.0,89,86,293,7.8,2.0
2019-01-05 17:00:00,21.0,91,920.1,0.2,920.6,920.1,561.3,19.6,21.7,20.7,19.8,19.2,91,88,309,5.1,1.7
2019-01-05 18:00:00,21.4,88,919.5,0.2,920.1,919.5,988.6,19.3,21.7,21.0,19.9,19.0,91,87,53,5.3,2.2
2019-01-05 19:00:00,22.4,86,918.8,0.0,919.5,918.8,1036.8,20.0,22.4,21.3,20.0,19.1,89,85,6,5.3,0.6
2019-01-05 20:00:00,22.1,86,918.1,0.0,918.8,918.1,787.8,19.7,22.7,22.0,20.2,19.5,86,84,288,2.9,1.2
2019-01-05 21:00:00,22.0,88,917.9,0.0,918.1,917.7,332.0,19.9,22.3,22.0,20.1,19.6,88,86,303,2.9,0.7
2019-01-05 22:00:00,21.5,90,918.7,0.0,918.7,917.9,55.8,19.9,22.0,21.5,20.0,19.8,90,88,292,1.8,0.7
2019-01-06 09:00:00,19.4,95,919.5,0.0,919.5,918.8,8.5,18.5,19.6,19.4,18.7,18.5,95,95,309,1.2,0.6
2019-01-06 10:00:00,20.0,94,920.1,0.0,920.1,919.5,172.3,19.0,20.0,19.4,19.0,18.5,95,94,37,3.6,1.5
2019-01-06 11:00:00,20.1,92,920.7,0.0,920.7,920.1,368.2,18.8,20.3,20.0,19.1,18.7,94,92,28,5.2,2.2
2019-01-06 12:00:00,21.2,88,920.9,0.0,920.9,920.7,832.5,19.1,21.3,20.0,19.5,18.6,92,88,47,5.4,2.5
2019-01-06 13:00:00,23.1,82,920.9,0.0,921.0,920.9,1984.1,19.8,23.4,21.2,20.1,19.0,88,79,29,6.2,3.0
2019-01-06 14:00:00,24.8,76,920.5,0.0,921.0,920.5,2693.3,20.2,25.1,23.0,21.1,19.2,83,74,346,6.6,2.5
2019-01-06 15:00:00,24.9,72,919.8,0.0,920.5,919.8,2215.0,19.5,25.6,23.7,20.4,19.3,79,71,303,6.6,3.2
2019-01-06 16:00:00,26.1,66,919.2,0.0,919.9,919.1,2735.6,19.2,26.5,24.4,20.6,19.0,75,65,298,8.1,3.1
2019-01-06 17:00:00,22.9,83,918.9,0.8,919.2,918.8,1692.5,19.9,26.7,22.9,20.4,18.6,83,64,327,8.1,2.2
2019-01-06 18:00:00,21.6,92,918.8,6.8,919.1,918.7,471.0,20.1,22.9,21.0,20.5,19.4,92,83,320,6.9,0.7
2019-01-06 19:00:00,22.3,87,917.8,0.0,918.9,917.8,691.4,20.1,22.5,21.6,20.7,20.1,92,87,349,1.9,1.0
2019-01-06 20:00:00,23.5,84,917.5,0.0,917.8,917.5,1024.5,20.7,24.4,22.2,21.2,20.0,88,80,290,2.7,1.3
2019-01-06 21:00:00,23.3,85,917.4,0.0,917.5,917.3,367.8,20.6,23.8,23.2,21.2,20.3,86,83,264,3.4,0.1
2019-01-06 22:00:00,22.3,89,917.9,0.0,917.9,917.4,113.5,20.3,23.3,22.3,20.7,20.3,89,84,196,1.6,0.0
2019-01-07 09:00:00,20.8,89,919.5,0.0,919.5,919.1,19.7,19.0,20.8,18.6,19.2,17.5,94,89,344,3.1,1.5
2019-01-07 10:00:00,23.3,80,919.9,0.0,919.9,919.4,436.1,19.7,23.3,20.8,19.8,19.0,89,80,356,3.6,1.9
2019-01-07 11:00:00,24.5,77,919.9,0.0,919.9,919.8,1317.8,20.2,24.7,23.3,20.5,19.6,80,76,16,4.9,2.7
2019-01-07 12:00:00,25.6,71,920.0,0.0,920.0,919.8,2145.8,19.9,25.9,24.5,20.8,19.7,78,70,40,5.3,2.6
2019-01-07 13:00:00,27.7,62,920.0,0.0,920.1,919.9,2882.1,19.8,27.8,25.6,21.5,19.0,74,62,27,7.4,2.3
2019-01-07 14:00:00,28.0,59,920.0,0.0,920.2,920.0,3392.6,19.3,28.6,27.1,20.6,18.3,65,56,344,6.5,3.0
2019-01-07 15:00:00,28.4,54,919.8,0.0,920.0,919.7,3275.2,18.3,29.4,28.0,20.3,17.2,62,49,321,8.0,2.9
2019-01-07 16:00:00,29.0,51,919.7,0.0,919.8,919.6,2946.5,17.9,29.9,28.0,19.5,17.0,56,48,346,8.8,3.8
2019-01-07 17:00:00,30.5,47,919.2,0.0,919.7,919.1,3032.2,18.0,30.5,28.4,19.5,16.6,55,47,303,8.8,3.1
2019-01-07 18:00:00,30.1,42,918.3,0.0,919.2,918.3,3300.0,15.9,30.8,29.5,17.8,14.9,48,39,316,8.8,3.6
2019-01-07 19:00:00,30.6,40,917.5,0.0,918.3,917.5,2687.9,15.2,30.8,29.3,16.8,14.6,46,39,330,8.8,2.2
2019-01-07 20:00:00,29.9,38,917.1,0.0,917.5,917.1,1976.8,14.2,30.6,29.8,15.8,13.7,42,37,297,6.9,2.7
2019-01-07 21:00:00,29.0,44,917.4,0.0,917.4,917.1,692.0,15.6,29.9,29.0,16.0,14.2,45,38,302,6.2,2.1
2019-01-07 22:00:00,26.6,58,918.0,0.0,918.0,917.4,111.6,17.6,29.0,26.6,17.9,15.5,59,44,12,4.0,0.8
2019-01-08 09:00:00,20.2,88,921.2,0.0,921.2,920.6,16.6,18.1,20.3,20.1,18.2,17.9,88,87,300,1.7,1.0
2019-01-08 10:00:00,24.8,73,921.6,0.0,921.6,921.2,433.4,19.8,24.8,20.2,20.0,18.1,88,73,204,1.7,0.0
2019-01-08 11:00:00,27.4,59,921.6,0.0,921.7,921.6,1293.4,18.6,27.5,24.8,21.6,18.4,74,59,337,2.2,0.6
2019-01-08 12:00:00,28.2,58,921.9,0.0,922.0,921.6,2123.0,19.3,28.6,27.2,19.8,18.1,60,54,294,4.0,1.3
2019-01-08 13:00:00,28.9,54,921.8,0.0,922.0,921.8,2869.6,18.7,29.0,27.9,19.8,17.9,59,53,312,4.2,1.7
2019-01-08 14:00:00,29.6,51,921.5,0.0,921.8,921.5,3312.5,18.5,30.1,28.4,19.7,17.3,57,49,301,4.5,2.1
2019-01-08 15:00:00,30.4,47,921.0,0.0,921.5,920.9,3821.1,17.9,31.3,29.5,20.0,17.5,54,45,304,5.6,2.6
2019-01-08 16:00:00,29.5,48,920.7,0.0,921.0,920.7,2245.7,17.4,30.9,29.5,18.8,16.4,52,44,307,5.4,1.8
2019-01-08 17:00:00,29.5,55,920.1,0.0,920.8,920.1,1383.6,19.3,29.9,29.2,19.5,17.3,55,48,285,4.8,1.7
2019-01-08 18:00:00,28.8,55,919.3,0.0,920.1,919.3,1507.5,18.9,30.9,28.8,20.1,18.4,55,50,298,4.1,1.0
2019-01-08 19:00:00,28.6,59,918.9,0.0,919.3,918.7,386.1,19.6,29.0,28.1,20.1,19.1,62,55,205,3.5,1.0
2019-01-08 20:00:00,28.7,55,918.5,0.0,919.0,918.5,501.3,18.8,28.8,28.2,20.0,18.8,61,55,215,3.2,1.3
2019-01-08 21:00:00,27.5,64,919.1,0.0,919.1,918.5,465.8,20.0,29.0,27.5,20.1,18.9,64,55,160,3.8,1.4
2019-01-08 22:00:00,26.7,64,919.1,0.0,919.2,919.0,41.0,19.3,27.5,26.3,20.2,19.3,68,64,140,3.0,1.6
2019-01-09 09:00:00,21.2,74,919.5,0.0,919.5,919.2,20.3,16.3,21.2,20.6,16.3,15.6,74,71,346,3.9,1.3
2019-01-09 10:00:00,24.4,65,919.9,0.0,920.0,919.5,408.7,17.3,24.4,21.2,17.5,16.4,74,64,355,5.2,2.6
2019-01-09 11:00:00,26.7,59,920.3,0.0,920.3,919.9,1282.3,18.1,26.8,24.4,18.5,17.1,65,59,302,5.5,1.8
2019-01-09 12:00:00,26.9,60,920.3,0.0,920.4,920.3,2134.8,18.4,27.0,26.3,18.8,17.6,62,58,313,9.8,5.0
2019-01-09 13:00:00,27.8,60,920.2,0.0,920.3,920.1,2865.0,19.3,27.9,26.8,19.3,18.1,61,57,287,11.1,3.9
2019-01-09 14:00:00,28.1,58,919.8,0.0,920.2,919.8,3352.8,19.0,28.9,27.4,20.3,18.3,61,57,354,9.0,4.1
2019-01-09 15:00:00,29.3,59,919.6,0.0,919.9,919.6,3660.9,20.3,29.5,27.8,20.3,18.5,62,53,21,8.7,3.0
2019-01-09 16:00:00,30.2,48,919.2,0.0,919.6,919.2,3666.0,18.1,30.3,28.9,20.0,17.9,59,48,353,7.5,2.7
2019-01-09 17:00:00,30.5,49,918.4,0.0,919.2,918.4,2781.0,18.4,31.0,29.2,19.2,16.8,52,44,314,5.8,1.6
2019-01-09 18:00:00,30.2,48,917.7,0.0,918.5,917.7,1697.1,18.0,31.5,29.3,19.3,16.3,53,42,305,5.6,2.4
2019-01-09 19:00:00,31.0,43,916.7,0.0,917.7,916.7,2500.5,16.9,31.6,30.1,18.6,16.4,49,40,5,5.0,1.4
2019-01-09 20:00:00,29.2,52,916.4,0.0,916.7,916.3,1458.8,18.4,31.3,29.1,18.8,17.0,53,43,43,5.2,2.5
2019-01-09 21:00:00,27.5,59,916.6,0.0,916.6,916.4,269.5,18.9,29.3,27.5,19.4,18.3,59,52,37,4.5,0.8
2019-01-09 22:00:00,26.6,60,916.9,0.0,917.1,916.5,30.7,18.3,27.5,26.4,19.1,18.3,63,59,55,1.8,0.5
2019-01-10 09:00:00,22.1,65,919.2,0.0,919.2,918.7,14.0,15.1,22.5,21.6,15.3,15.0,68,63,299,4.4,2.3
2019-01-10 10:00:00,23.6,64,920.1,0.0,920.1,919.2,393.1,16.3,23.6,22.1,16.4,14.9,68,63,304,5.2,2.1
2019-01-10 11:00:00,24.5,58,920.4,0.0,920.4,920.1,1050.8,15.7,24.8,23.3,16.4,15.7,64,57,335,5.2,2.6
2019-01-10 12:00:00,25.9,53,920.6,0.0,920.6,920.3,2126.1,15.5,26.1,24.5,16.4,14.7,59,50,5,8.3,3.6
2019-01-10 13:00:00,26.4,50,920.7,0.0,920.7,920.5,2799.8,15.3,27.0,25.9,16.2,14.6,54,48,48,7.4,3.7
2019-01-10 14:00:00,27.7,51,920.6,0.0,920.8,920.6,1829.1,16.6,27.7,26.1,16.8,14.9,55,47,356,6.8,1.9
2019-01-10 15:00:00,28.6,41,920.2,0.0,920.7,920.2,2404.1,14.0,28.6,26.9,17.1,12.7,52,38,331,5.8,1.8
2019-01-10 16:00:00,27.9,42,919.7,0.0,920.2,919.7,2880.6,13.6,29.5,27.6,15.7,12.9,47,37,297,6.3,2.1
2019-01-10 17:00:00,29.7,36,918.9,0.0,919.7,918.9,3149.9,13.1,30.2,27.9,15.5,12.6,44,35,28,6.4,2.2
2019-01-10 18:00:00,30.4,37,917.8,0.0,918.9,917.8,3352.8,14.1,30.5,29.2,15.4,12.2,41,34,345,6.6,2.3
2019-01-10 19:00:00,29.5,36,916.9,0.0,917.8,916.9,2650.7,13.0,30.8,29.4,14.4,12.3,38,33,338,7.5,1.5
2019-01-10 20:00:00,30.4,34,916.8,0.0,916.9,916.8,1855.6,12.7,30.6,29.3,14.3,12.3,39,34,340,5.0,1.7
2019-01-10 21:00:00,29.3,38,917.0,0.0,917.0,916.8,737.2,13.4,30.3,29.3,14.0,12.0,39,33,291,4.1,1.5
2019-01-10 22:00:00,26.8,50,917.4,0.0,917.4,917.0,95.9,15.6,29.3,26.8,15.6,13.3,50,38,305,3.1,0.9
2019-01-11 09:00:00,21.4,77,921.5,0.0,921.6,920.9,10.2,17.3,21.5,21.1,17.5,17.2,79,77,347,3.9,1.8
2019-01-11 10:00:00,24.7,65,921.9,0.0,921.9,921.5,429.7,17.6,24.7,21.4,18.0,17.2,77,65,354,3.0,1.1
2019-01-11 11:00:00,26.7,57,921.9,0.0,921.9,921.7,1313.9,17.4,27.1,24.4,18.0,16.4,66,53,351,3.8,1.8
2019-01-11 12:00:00,27.1,54,922.2,0.0,922.2,921.9,2147.1,17.1,27.6,26.3,17.5,15.9,57,52,32,4.3,2.1
2019-01-11 13:00:00,27.6,53,922.1,0.0,922.3,922.1,2869.3,17.1,28.0,26.7,18.2,16.6,57,52,301,5.1,2.5
2019-01-11 14:00:00,28.7,48,921.8,0.0,922.1,921.8,3476.2,16.4,29.5,27.6,19.3,16.4,57,47,11,7.7,2.2
2019-01-11 15:00:00,28.6,47,921.2,0.0,921.8,921.2,3579.8,16.1,30.1,28.0,19.4,15.8,54,45,360,6.9,2.1
2019-01-11 16:00:00,30.0,44,920.5,0.0,921.2,920.5,3605.8,16.5,30.6,28.2,18.1,15.8,51,44,356,5.8,2.5
2019-01-11 17:00:00,30.6,40,919.6,0.0,920.5,919.6,3585.4,15.6,30.7,29.2,17.8,15.5,49,40,25,7.4,2.8
2019-01-11 18:00:00,30.7,39,919.0,0.0,919.6,919.0,2482.6,15.1,30.9,29.1,16.4,14.1,46,37,282,6.5,0.9
2019-01-11 19:00:00,29.2,44,918.3,0.0,919.0,918.3,835.1,15.8,30.8,28.9,16.3,14.0,46,36,289,3.0,1.2
2019-01-11 20:00:00,28.3,51,918.1,0.0,918.3,918.1,734.1,17.3,29.2,28.0,17.8,15.2,54,42,165,7.9,1.5
2019-01-11 21:00:00,27.5,58,918.2,0.0,918.2,918.0,445.3,18.6,28.5,27.5,18.9,17.1,59,51,271,2.8,0.6
2019-01-11 22:00:00,26.8,59,918.8,0.0,918.9,918.2,111.9,18.0,27.8,26.7,18.6,17.9,59,55,136,2.6,0.8
2019-01-12 09:00:00,20.6,85,921.3,0.0,921.3,920.5,14.2,17.9,20.9,20.5,18.1,17.9,85,84,279,3.3,1.1
2019-01-12 10:00:00,21.8,84,921.7,0.0,921.7,921.3,352.8,19.1,21.8,20.6,19.1,17.9,85,84,186,4.0,1.4
2019-01-12 11:00:00,22.2,83,922.1,0.0,922.1,921.7,906.8,19.1,23.6,21.8,19.6,18.5,84,76,143,5.1,2.2
2019-01-12 12:00:00,24.8,70,922.3,0.0,922.4,922.1,1751.6,18.9,25.1,22.0,20.1,18.9,84,70,154,4.3,1.8
2019-01-12 13:00:00,27.2,62,922.1,0.0,922.3,922.1,2779.0,19.3,27.8,24.7,20.5,18.9,72,61,208,3.8,1.2
2019-01-12 14:00:00,28.2,54,921.6,0.0,922.1,921.6,3256.0,18.2,28.6,27.1,19.9,18.0,64,54,260,3.7,1.3
2019-01-12 15:00:00,29.2,51,920.7,0.0,921.6,920.7,2256.4,18.0,29.5,27.6,19.2,16.8,58,48,261,2.8,1.0
2019-01-12 16:00:00,30.5,40,919.9,0.0,920.7,919.9,2925.2,15.2,30.9,28.9,18.6,14.9,52,40,210,5.0,2.2
2019-01-12 17:00:00,29.5,45,919.2,0.0,919.9,919.2,1319.2,16.1,30.9,29.2,18.9,14.6,52,40,243,5.0,0.7
2019-01-12 18:00:00,21.7,80,919.5,9.8,919.5,918.9,275.0,18.1,29.5,21.3,19.2,16.1,80,44,318,7.1,2.7
2019-01-12 19:00:00,21.2,80,919.8,2.8,919.8,919.1,148.9,17.7,22.3,19.9,18.4,15.5,84,73,199,11.5,1.4
2019-01-12 20:00:00,21.6,76,919.5,0.2,919.9,918.7,264.3,17.2,22.0,20.2,18.0,16.0,83,74,311,7.6,2.9
2019-01-12 21:00:00,21.1,81,919.6,0.0,919.8,919.3,71.7,17.6,22.0,21.1,17.8,17.1,81,74,304,7.6,1.7
2019-01-12 22:00:00,20.2,88,919.9,1.0,919.9,919.3,5.5,18.2,21.2,20.1,18.2,17.6,88,80,358,3.8,1.4
2019-01-13 09:00:00,19.9,87,921.1,0.0,921.1,920.8,14.2,17.8,20.0,19.9,17.8,17.3,87,84,288,3.4,1.4
2019-01-13 10:00:00,21.8,83,921.7,0.0,921.7,921.1,386.3,18.8,21.9,19.9,18.8,17.8,88,83,300,4.4,2.5
2019-01-13 11:00:00,23.1,79,922.0,0.0,922.0,921.7,1081.6,19.2,23.3,21.8,19.7,18.5,83,78,304,4.6,2.1
2019-01-13 12:00:00,25.9,67,922.2,0.0,922.2,921.9,2060.2,19.2,25.9,23.1,20.0,18.5,79,66,317,5.4,2.6
2019-01-13 13:00:00,26.6,66,922.2,0.0,922.2,922.1,2867.3,19.8,26.6,24.9,19.9,18.2,69,64,4,6.8,2.8
2019-01-13 14:00:00,27.1,62,921.5,0.0,922.2,921.5,3435.8,19.1,27.3,25.8,19.9,17.9,66,58,9,5.7,2.5
2019-01-13 15:00:00,28.5,51,920.9,0.0,921.5,920.9,3821.5,17.4,28.8,26.9,19.7,16.9,62,50,308,5.0,2.0
2019-01-13 16:00:00,29.5,50,920.2,0.0,921.0,920.2,3932.1,17.9,29.6,28.4,19.0,16.5,55,47,279,5.3,2.0
