timestamp,temperature_C,humidity_percent,pressure_hPa,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)"
2010-01-01 19:00:00,26.9,62,913.6,0.0,914.0,913.6,1948.7,19.1,29.1,26.8,20.2,18.2,66,55,71,8.2,4.5
2010-01-01 20:00:00,25.7,66,913.8,0.0,913.9,913.5,992.8,18.8,28.0,25.7,19.8,17.8,66,57,80,7.9,3.5
2010-01-01 21:00:00,23.7,81,914.6,0.0,914.6,913.8,156.3,20.2,25.7,23.7,20.3,18.8,81,66,144,6.3,2.6
2010-01-01 22:00:00,23.1,86,915.6,0.0,915.6,914.6,36.2,20.6,23.7,23.0,20.6,20.1,86,81,127,6.1,3.1
2010-01-02 09:00:00,20.8,93,917.5,1.4,917.5,917.0,36.2,19.6,20.9,20.6,19.6,19.1,93,90,72,4.9,2.2
2010-01-02 10:00:00,21.8,90,918.3,0.0,918.3,917.5,290.3,20.2,21.8,20.7,20.3,19.6,93,90,81,4.3,2.3
2010-01-02 11:00:00,22.7,87,918.7,0.0,918.7,918.3,612.7,20.5,22.7,21.8,20.5,20.1,91,87,69,5.4,3.3
2010-01-02 12:00:00,24.4,77,918.9,0.0,918.9,918.6,1530.2,20.0,24.7,22.7,21.0,19.7,88,75,62,8.1,3.5
2010-01-02 13:00:00,25.7,69,918.9,0.0,919.0,918.8,2421.1,19.5,25.9,23.9,20.9,18.8,78,65,21,7.7,3.7
2010-01-02 14:00:00,26.8,65,918.7,0.0,919.0,918.7,2968.7,19.5,27.1,25.7,20.2,18.3,69,63,19,9.8,4.2
2010-01-02 15:00:00,27.5,61,918.2,0.0,918.7,918.2,2980.5,19.2,27.9,26.4,20.3,18.7,66,59,19,9.8,3.4
2010-01-02 16:00:00,28.3,59,917.6,0.0,918.2,917.6,3062.0,19.6,29.0,27.2,20.5,18.5,64,57,3,8.0,2.7
2010-01-02 17:00:00,22.2,88,917.9,2.6,918.1,917.5,844.7,20.1,28.9,21.4,20.6,18.1,90,57,342,12.3,2.1
2010-01-02 18:00:00,23.5,84,917.0,0.0,917.9,916.9,566.0,20.7,23.6,22.2,20.8,20.1,89,82,90,5.8,1.8
2010-01-02 19:00:00,26.4,71,916.0,0.0,916.9,916.0,1407.3,20.7,26.7,23.5,21.5,19.8,85,67,59,3.6,1.7
2010-01-02 20:00:00,25.5,75,916.1,0.0,916.3,916.0,816.4,20.9,26.9,25.5,21.0,19.9,76,68,131,4.3,1.1
2010-01-02 21:00:00,20.7,83,917.3,1.4,917.3,915.8,202.8,17.8,25.5,20.7,21.4,17.6,83,75,54,14.3,6.5
2010-01-02 22:00:00,20.6,92,917.4,6.2,917.6,917.3,14.3,19.3,20.9,19.8,19.5,17.5,92,83,96,14.3,1.3
2010-01-03 09:00:00,22.5,79,919.9,0.0,920.0,919.4,114.1,18.6,22.5,21.5,18.7,18.1,83,79,58,4.3,2.1
2010-01-03 10:00:00,24.3,73,920.6,0.0,920.6,919.9,770.3,19.2,24.5,22.5,19.7,18.6,79,73,66,4.4,2.2
2010-01-03 11:00:00,25.1,71,920.9,0.0,920.9,920.6,1497.9,19.5,25.2,24.3,19.8,18.6,74,69,55,5.3,2.8
2010-01-03 12:00:00,25.6,63,921.2,0.0,921.3,920.9,2138.4,18.0,26.3,24.7,20.1,18.0,73,63,33,5.7,2.6
2010-01-03 13:00:00,27.0,58,921.2,0.0,921.4,921.2,2943.9,18.0,27.1,25.5,19.6,17.9,67,58,355,6.0,2.6
2010-01-03 14:00:00,27.8,60,920.9,0.0,921.2,920.9,3461.3,19.4,27.8,26.8,19.4,17.6,61,56,1,6.9,2.8
2010-01-03 15:00:00,28.2,57,920.4,0.0,920.9,920.4,3695.4,18.9,28.9,27.5,19.9,17.9,61,53,8,8.6,2.1
2010-01-03 16:00:00,29.3,49,919.9,0.0,920.4,919.9,3311.3,17.4,30.0,27.9,19.5,16.4,59,45,358,5.6,1.3
2010-01-03 17:00:00,30.4,43,919.4,0.0,919.9,919.3,3792.4,16.5,31.1,29.2,18.7,15.9,52,42,3,5.0,1.7
2010-01-03 18:00:00,29.8,44,918.6,0.0,919.4,918.6,2497.4,16.4,31.1,29.4,18.3,15.3,51,41,19,5.0,0.5
2010-01-03 19:00:00,30.5,41,918.1,0.0,918.7,918.1,2549.3,15.9,31.3,29.8,17.6,15.5,46,40,89,4.5,2.8
2010-01-03 20:00:00,30.4,39,917.9,0.0,918.1,917.9,1457.7,14.9,31.0,29.9,17.2,14.4,45,38,28,4.5,0.6
2010-01-03 21:00:00,28.9,47,918.1,0.0,918.1,917.9,674.3,16.3,30.4,28.9,16.8,14.4,47,38,79,3.2,1.1
2010-01-03 22:00:00,25.8,65,918.1,0.0,918.1,917.9,33.5,18.7,28.9,25.8,18.8,16.3,65,47,117,1.6,0.0
2010-01-04 09:00:00,21.3,85,919.7,0.0,919.7,919.3,74.4,18.6,21.3,20.0,19.0,18.4,91,85,92,0.0,0.0
2010-01-04 10:00:00,26.0,63,920.2,0.0,920.2,919.7,875.2,18.3,26.3,21.3,19.9,18.3,85,62,64,3.4,1.8
2010-01-04 11:00:00,26.4,57,920.5,0.0,920.6,920.2,1600.7,17.2,26.8,25.5,18.3,16.8,63,56,55,6.5,2.8
2010-01-04 12:00:00,27.3,57,920.8,0.0,920.9,920.5,2286.1,18.0,27.9,25.7,19.3,16.7,63,54,30,5.9,1.8
2010-01-04 13:00:00,28.5,52,920.8,0.0,920.9,920.8,3019.2,17.6,28.5,27.3,19.2,16.6,60,50,352,5.2,1.8
2010-01-04 14:00:00,29.8,49,920.5,0.0,920.9,920.5,3413.8,17.9,29.8,28.4,18.8,16.2,52,45,313,5.8,2.8
2010-01-04 15:00:00,29.7,43,920.1,0.0,920.5,920.1,3859.8,15.9,30.6,28.9,17.7,15.1,49,40,22,5.7,2.0
2010-01-04 16:00:00,29.3,41,919.6,0.0,920.1,919.6,3238.2,14.7,31.2,28.9,17.5,14.5,48,39,329,5.0,1.8
2010-01-04 17:00:00,30.0,40,919.1,0.0,919.6,919.1,3006.4,15.1,31.2,29.3,17.0,14.2,46,36,326,5.8,1.9
2010-01-04 18:00:00,30.1,42,918.2,0.0,919.1,918.2,2505.7,15.6,31.1,29.9,17.3,14.5,45,37,341,5.5,2.0
2010-01-04 19:00:00,30.3,41,917.8,0.0,918.2,917.8,1843.4,15.5,30.9,30.1,16.7,14.8,44,39,344,4.2,1.0
2010-01-04 20:00:00,29.8,44,917.7,0.0,917.8,917.5,1431.1,16.2,31.1,29.8,16.4,14.4,44,37,304,3.6,0.8
2010-01-04 21:00:00,28.6,49,917.9,0.0,917.9,917.7,562.5,16.9,30.4,28.6,17.0,14.5,49,38,355,2.9,0.8
2010-01-04 22:00:00,25.6,65,918.3,0.0,918.3,917.9,31.7,18.4,28.6,25.6,19.0,16.1,66,47,84,1.9,0.4
2010-01-05 09:00:00,21.9,78,918.1,0.0,918.1,917.6,77.4,18.0,21.9,21.2,18.3,17.2,81,76,126,2.0,0.0
2010-01-05 10:00:00,23.4,76,918.3,0.0,918.3,918.1,438.5,18.9,23.4,21.8,18.9,17.7,79,76,96,2.9,1.8
2010-01-05 11:00:00,26.3,59,918.1,0.0,918.3,918.0,1375.6,17.6,27.0,23.4,19.5,17.1,76,56,54,6.0,3.6
2010-01-05 12:00:00,28.0,56,918.3,0.0,918.3,918.1,2355.9,18.3,28.2,26.1,19.6,17.5,62,56,32,6.0,2.1
2010-01-05 13:00:00,27.6,58,918.2,0.0,918.3,918.2,1810.5,18.6,28.0,26.9,19.4,17.5,61,55,2,4.9,2.0
2010-01-05 14:00:00,28.6,53,918.1,0.0,918.3,918.0,2294.7,18.1,28.7,27.6,19.9,18.1,60,53,14,4.4,1.9
2010-01-05 15:00:00,29.4,50,917.7,0.0,918.1,917.7,2514.2,17.9,29.8,28.5,19.8,16.9,58,47,304,3.8,1.6
2010-01-05 16:00:00,30.5,48,916.8,0.0,917.7,916.8,2266.2,18.3,30.7,29.2,19.9,16.3,54,45,310,4.9,1.4
2010-01-05 17:00:00,30.2,44,915.7,0.0,916.8,915.7,3025.8,16.6,30.5,29.2,19.4,14.8,53,39,298,7.2,2.3
2010-01-05 18:00:00,30.9,46,914.6,0.0,915.7,914.6,2922.3,18.0,31.1,29.6,18.7,15.8,49,41,287,5.7,2.9
2010-01-05 19:00:00,28.9,52,914.2,0.0,914.6,914.2,1635.8,18.1,31.0,28.9,18.7,16.2,53,42,314,6.0,0.4
2010-01-05 20:00:00,29.4,52,914.4,0.0,914.5,914.2,655.5,18.4,29.4,28.8,18.9,17.7,55,50,262,2.8,0.0
2010-01-05 21:00:00,24.4,69,915.2,0.0,915.4,914.3,208.8,18.3,29.4,24.4,19.6,18.0,70,51,303,8.8,2.8
2010-01-05 22:00:00,24.1,71,915.8,0.0,915.8,915.2,14.4,18.5,24.5,23.8,18.5,17.8,72,67,263,6.1,0.9
2010-01-06 09:00:00,20.4,90,915.4,0.0,915.4,914.9,40.3,18.7,20.4,19.6,18.7,18.5,94,90,11,1.4,0.0
2010-01-06 10:00:00,21.4,83,915.9,0.0,915.9,915.4,179.3,18.4,21.4,20.4,18.7,18.4,90,83,45,0.5,0.0
2010-01-06 11:00:00,22.7,79,916.2,0.0,916.2,915.9,454.7,18.9,22.7,21.4,19.1,18.3,85,79,58,1.8,0.0
2010-01-06 12:00:00,24.6,68,916.3,0.0,916.5,916.2,1064.0,18.4,24.6,22.7,19.3,17.9,79,67,13,3.0,1.1
2010-01-06 13:00:00,25.1,67,916.6,0.0,916.7,916.3,1450.6,18.6,25.5,24.6,18.7,17.4,69,62,2,4.2,1.9
2010-01-06 14:00:00,26.3,64,916.3,0.0,916.7,916.3,2008.2,18.8,26.3,24.8,19.9,18.1,71,61,5,4.2,2.0
2010-01-06 15:00:00,26.6,62,916.2,0.0,916.4,916.2,1981.5,18.7,27.2,26.0,20.1,17.7,66,59,326,4.2,1.5
2010-01-06 16:00:00,26.8,59,915.8,0.0,916.2,915.8,1312.0,18.0,27.3,26.5,19.8,17.4,64,56,292,3.8,0.9
2010-01-06 17:00:00,21.5,90,915.5,7.8,915.9,915.5,515.4,19.8,26.8,21.5,20.2,17.8,90,59,278,4.5,2.2
2010-01-06 18:00:00,23.6,83,914.1,0.4,915.5,914.1,1172.7,20.6,23.7,21.2,21.1,19.6,91,82,345,6.1,0.8
2010-01-06 19:00:00,26.4,66,913.5,0.0,914.1,913.5,1731.5,19.4,27.0,23.6,20.9,18.4,83,61,291,3.6,0.3
2010-01-06 20:00:00,26.3,72,913.8,0.0,913.8,913.5,865.3,20.8,26.7,26.1,20.8,19.0,72,64,305,2.4,0.0
2010-01-06 21:00:00,25.8,70,914.6,0.0,914.6,913.7,386.7,19.9,26.6,25.8,20.8,19.4,72,66,219,1.1,0.0
2010-01-06 22:00:00,24.1,78,915.5,0.0,915.5,914.6,31.6,19.9,25.8,24.1,20.6,19.8,78,69,273,0.0,0.0
2010-01-07 09:00:00,19.9,90,916.6,0.4,916.6,915.9,14.5,18.2,20.5,19.9,18.8,17.9,91,85,31,3.6,1.5
2010-01-07 10:00:00,19.8,91,917.2,1.2,917.2,916.6,51.9,18.2,20.2,19.8,18.4,18.2,91,89,16,3.5,0.6
2010-01-07 11:00:00,20.0,92,917.7,0.4,917.7,917.2,348.1,18.7,20.2,19.7,18.9,18.2,92,91,327,5.1,1.9
2010-01-07 12:00:00,21.1,90,918.0,0.0,918.0,917.6,933.2,19.4,21.6,20.0,20.1,18.7,93,89,334,6.6,2.9
2010-01-07 13:00:00,22.5,86,918.3,0.0,918.3,917.9,1078.0,20.0,22.5,21.0,20.2,19.2,91,86,329,6.6,2.3
2010-01-07 14:00:00,24.2,79,917.8,0.0,918.3,917.8,1783.7,20.3,24.2,22.6,20.6,19.4,86,79,338,5.1,1.8
2010-01-07 15:00:00,25.4,73,917.1,0.0,917.8,917.1,2342.2,20.1,25.5,23.8,20.7,19.6,80,73,345,5.1,1.7
2010-01-07 16:00:00,27.1,70,916.4,0.0,917.1,916.4,3281.3,21.2,27.4,25.2,21.7,19.6,75,67,17,4.9,2.1
2010-01-07 17:00:00,27.2,69,915.3,0.0,916.4,915.3,3043.3,21.0,28.2,26.3,22.0,20.3,74,66,354,4.7,1.4
2010-01-07 18:00:00,28.0,64,914.3,0.0,915.3,914.3,2336.7,20.7,28.8,27.0,21.8,19.4,70,61,50,5.5,1.8
2010-01-07 19:00:00,23.4,86,914.6,9.4,914.6,914.0,715.0,20.9,28.0,23.4,21.2,19.3,86,64,272,6.0,1.4
2010-01-07 20:00:00,23.2,87,914.3,11.2,914.8,914.0,390.5,20.9,23.6,22.3,21.4,20.0,89,83,14,4.7,0.0
2010-01-07 21:00:00,22.3,87,914.8,0.0,914.8,914.3,70.3,20.1,23.4,22.3,21.2,19.1,89,79,163,6.1,1.3
2010-01-07 22:00:00,20.9,91,915.8,1.6,915.8,914.8,5.9,19.4,22.3,20.9,20.1,19.4,91,87,160,6.6,2.9
2010-01-07 23:00:00,20.1,94,917.0,17.8,917.0,915.8,0.3,19.2,20.9,19.8,19.4,18.7,94,91,172,6.8,0.0
2010-01-08 09:00:00,20.5,93,917.6,0.0,917.6,916.9,50.2,19.4,20.5,20.2,19.4,19.1,94,93,72,2.4,0.0
2010-01-08 10:00:00,21.5,90,918.0,0.0,918.0,917.6,332.1,19.7,21.6,20.5,19.9,19.4,93,90,68,5.0,0.8
2010-01-08 11:00:00,22.8,86,918.6,0.0,918.6,918.0,1067.6,20.3,22.8,21.5,20.4,19.8,90,86,55,6.7,3.7
2010-01-08 12:00:00,22.7,85,918.8,0.0,918.9,918.6,1028.2,20.1,23.8,22.3,21.0,19.8,88,83,62,6.3,2.5
2010-01-08 13:00:00,23.9,81,918.7,0.0,918.8,918.7,1521.2,20.5,23.9,22.5,21.0,19.9,87,81,29,5.7,2.1
2010-01-08 14:00:00,23.3,86,918.4,0.0,918.7,918.4,1364.5,20.7,25.1,23.2,21.2,20.0,86,75,23,5.9,2.6
2010-01-08 15:00:00,21.9,90,918.0,2.8,918.5,918.0,840.1,20.2,24.3,21.5,21.4,19.7,91,81,66,8.2,1.1
2010-01-08 16:00:00,24.4,79,917.2,0.0,918.0,917.2,1406.9,20.5,24.6,21.8,21.5,20.2,91,79,333,4.1,1.0
2010-01-08 17:00:00,20.9,93,917.3,10.4,917.7,917.1,630.5,19.8,25.2,20.0,21.3,18.5,94,76,76,9.6,0.6
2010-01-08 18:00:00,21.4,93,916.7,1.4,917.3,916.7,279.9,20.2,21.4,20.8,20.2,19.7,94,93,143,3.5,0.0
2010-01-08 19:00:00,22.7,89,916.1,0.0,916.7,916.1,809.0,20.7,22.8,21.4,21.1,20.2,93,89,181,0.6,0.0
2010-01-08 20:00:00,24.1,81,916.6,0.0,916.6,916.1,711.6,20.7,24.1,22.7,21.0,20.4,89,81,39,0.0,0.0
2010-01-08 21:00:00,22.0,88,916.9,0.0,917.0,916.6,363.4,20.0,24.2,22.0,20.8,19.7,88,78,318,4.6,0.0
2010-01-08 22:00:00,21.6,91,917.0,0.0,917.1,916.8,25.3,20.1,22.0,21.5,20.1,20.0,91,88,182,0.0,0.0
2010-01-09 09:00:00,21.7,86,919.0,0.0,919.0,918.4,102.0,19.2,21.7,21.0,19.2,18.2,86,83,60,5.1,1.9
2010-01-09 10:00:00,22.7,80,919.5,0.0,919.5,919.0,686.8,19.2,22.7,21.4,19.7,18.8,87,80,42,5.4,2.4
2010-01-09 11:00:00,23.6,78,920.0,0.0,920.0,919.5,1493.1,19.6,23.8,22.7,19.8,19.1,81,77,4,6.9,3.6
2010-01-09 12:00:00,24.1,77,920.2,0.0,920.3,920.0,2050.5,19.7,24.8,23.4,20.5,19.1,79,74,347,8.7,3.2
2010-01-09 13:00:00,25.5,70,920.3,0.0,920.3,920.2,2301.1,19.7,25.5,24.0,20.5,19.2,78,70,341,9.1,3.4
2010-01-09 14:00:00,26.4,66,920.0,0.0,920.3,920.0,2503.5,19.6,26.7,24.4,20.6,18.9,74,64,324,9.1,4.1
2010-01-09 15:00:00,26.7,63,919.6,0.0,920.0,919.6,3416.5,18.9,27.8,26.4,20.9,18.6,68,59,333,7.7,3.2
2010-01-09 16:00:00,27.2,63,918.8,0.0,919.6,918.8,3069.8,19.6,28.5,26.5,20.3,18.4,66,57,322,7.8,3.0
2010-01-09 17:00:00,28.3,55,917.9,0.0,918.8,917.9,3081.6,18.5,28.9,27.3,20.0,17.9,63,53,337,8.7,2.6
2010-01-09 18:00:00,28.7,54,917.0,0.0,917.9,917.0,2808.3,18.5,29.4,27.8,19.6,17.5,59,51,326,7.1,3.0
2010-01-09 19:00:00,28.4,52,916.3,0.0,917.1,916.2,2314.4,17.6,29.3,28.0,18.9,16.6,57,48,325,6.9,2.7
2010-01-09 20:00:00,28.3,53,916.5,0.0,916.5,916.1,1591.7,17.7,29.0,28.3,17.9,16.9,53,49,325,6.8,2.2
2010-01-09 21:00:00,27.6,56,916.9,0.0,916.9,916.3,768.9,18.1,28.3,27.6,18.6,17.2,58,52,336,4.2,1.1
2010-01-09 22:00:00,23.0,71,917.5,0.0,917.5,916.9,47.1,17.5,27.6,22.9,18.7,17.4,74,56,42,8.1,2.5
2010-01-10 09:00:00,21.8,85,917.6,0.0,917.6,917.0,43.9,19.1,21.8,20.6,19.4,18.7,90,85,48,3.2,1.4
2010-01-10 10:00:00,24.2,75,918.2,0.0,918.2,917.6,577.3,19.5,24.3,21.7,20.0,19.0,85,74,52,4.8,2.3
2010-01-10 11:00:00,24.5,69,918.8,0.0,918.9,918.2,1149.1,18.5,25.2,24.2,19.9,18.5,75,67,20,5.3,2.3
2010-01-10 12:00:00,26.4,68,919.2,0.0,919.3,918.8,1904.1,20.0,26.4,24.5,20.1,18.6,71,66,15,5.0,1.9
2010-01-10 13:00:00,26.5,67,919.3,0.0,919.4,919.2,1812.0,19.9,26.9,26.1,20.6,19.4,69,66,38,4.6,1.7
2010-01-10 14:00:00,27.7,62,919.0,0.0,919.4,919.0,2493.7,19.9,28.1,26.3,21.4,19.5,70,62,25,5.1,2.0
2010-01-10 15:00:00,28.4,56,918.3,0.0,919.0,918.3,3166.1,18.9,29.1,27.6,21.1,18.8,65,55,349,5.9,2.3
2010-01-10 16:00:00,28.2,57,917.8,0.0,918.3,917.8,2357.7,18.8,29.6,28.2,20.4,18.2,61,53,2,6.5,2.3
2010-01-10 17:00:00,25.3,69,917.7,0.0,917.9,917.3,1026.6,19.2,29.1,25.3,20.1,18.8,69,55,258,5.5,1.5
2010-01-10 18:00:00,23.9,67,917.9,0.0,918.0,917.7,308.4,17.4,25.4,23.9,19.5,17.3,70,65,256,6.0,2.1
2010-01-10 19:00:00,23.2,75,917.0,0.0,917.9,917.0,237.1,18.5,23.9,22.9,18.8,17.5,77,67,203,6.0,0.7
2010-01-10 20:00:00,23.3,77,916.8,0.0,917.0,916.3,439.8,19.0,23.3,22.5,19.2,18.1,79,74,177,5.0,0.3
2010-01-10 21:00:00,23.6,74,917.0,0.0,917.1,916.8,200.6,18.7,23.6,23.3,19.1,18.5,77,73,192,2.0,0.2
2010-01-10 22:00:00,22.9,74,917.0,0.0,917.2,917.0,58.1,18.1,23.7,22.9,18.7,17.7,77,70,170,1.8,0.0
2010-01-11 09:00:00,20.8,86,917.3,0.0,917.3,916.7,52.5,18.4,20.8,19.7,18.4,17.8,89,85,98,0.0,0.0
2010-01-11 10:00:00,24.7,69,918.0,0.0,918.1,917.3,699.0,18.5,24.8,20.8,19.4,17.9,86,69,98,1.7,0.5
2010-01-11 11:00:00,24.9,66,918.8,0.0,918.8,918.0,802.3,18.2,25.3,24.2,19.2,17.3,71,62,316,1.9,0.1
2010-01-11 12:00:00,26.2,64,918.8,0.0,918.9,918.7,1392.6,18.7,26.3,24.5,19.1,18.0,70,61,238,3.2,1.1
2010-01-11 13:00:00,26.6,58,918.8,0.0,918.9,918.8,1969.8,17.8,27.2,26.2,19.5,17.6,65,57,145,3.7,0.8
2010-01-11 14:00:00,27.0,60,918.7,0.0,918.8,918.6,1520.0,18.7,27.5,26.5,19.1,17.7,61,57,17,2.8,0.5
2010-01-11 15:00:00,26.9,63,918.3,0.0,918.7,918.2,1239.0,19.3,28.2,26.9,19.6,18.0,63,57,265,6.2,1.6
2010-01-11 16:00:00,26.6,68,917.8,1.6,918.4,917.8,980.0,20.2,26.9,24.5,21.2,19.2,81,63,262,6.2,2.5
2010-01-11 17:00:00,25.8,68,917.3,0.0,917.8,917.3,1810.5,19.4,27.5,25.6,20.8,18.9,72,61,275,6.6,2.9
2010-01-11 18:00:00,27.0,62,916.4,0.0,917.3,916.4,1855.3,19.0,27.2,25.8,19.7,18.4,68,60,275,6.2,3.2
2010-01-11 19:00:00,25.4,67,916.2,0.0,916.5,916.1,819.1,18.8,27.0,25.4,20.1,18.8,69,62,256,6.2,1.9
2010-01-11 20:00:00,24.5,72,916.0,0.0,916.3,916.0,488.3,19.1,25.6,24.5,19.6,18.7,73,67,227,5.6,1.0
2010-01-11 21:00:00,23.6,78,916.1,0.0,916.1,915.8,201.9,19.5,24.5,23.6,19.5,18.7,78,71,217,4.1,1.1
2010-01-11 22:00:00,23.1,80,916.8,0.0,916.8,916.1,25.1,19.4,23.6,23.1,19.7,19.3,80,77,160,3.2,1.4
2010-01-12 09:00:00,19.9,90,917.3,0.0,917.3,916.7,36.8,18.1,19.9,19.3,18.2,17.6,92,89,66,1.3,0.1
2010-01-12 10:00:00,22.5,81,917.8,0.0,917.8,917.3,403.6,19.1,22.5,19.9,19.1,17.7,90,81,78,2.4,1.4
2010-01-12 11:00:00,25.0,68,918.2,0.0,918.3,917.8,872.2,18.6,25.1,22.5,19.6,18.2,81,68,62,3.6,1.5
2010-01-12 12:00:00,26.1,65,918.6,0.0,918.6,918.2,2283.4,18.9,26.3,24.5,18.9,16.8,68,60,26,5.2,2.2
2010-01-12 13:00:00,26.4,60,918.4,0.0,918.6,918.4,2817.3,18.1,27.4,25.6,19.7,17.3,68,56,11,5.2,2.6
2010-01-12 14:00:00,27.3,59,918.1,0.0,918.4,918.0,2914.4,18.6,28.6,26.2,19.7,17.0,62,55,308,6.5,2.9
2010-01-12 15:00:00,28.3,54,917.8,0.0,918.1,917.8,2916.6,18.2,28.7,27.2,19.7,18.1,60,53,325,6.5,2.3
2010-01-12 16:00:00,29.1,57,917.2,0.0,917.8,917.2,2018.5,19.6,29.1,27.9,19.6,16.9,58,50,310,7.6,2.4
2010-01-12 17:00:00,25.1,63,916.7,0.0,917.2,916.6,3347.6,17.7,30.5,25.1,19.5,17.0,63,48,288,13.0,5.4
2010-01-12 18:00:00,23.9,68,916.3,0.0,916.9,916.2,418.3,17.7,25.1,23.2,18.4,17.3,73,64,222,13.0,1.1
2010-01-12 19:00:00,25.4,63,916.8,0.0,916.8,916.3,603.5,17.8,25.4,23.9,18.4,17.3,69,63,267,7.7,3.7
2010-01-12 20:00:00,23.5,64,916.6,0.0,916.9,916.3,418.1,16.4,25.5,23.2,18.1,16.4,71,63,290,12.9,3.2
2010-01-12 21:00:00,23.0,66,917.2,0.0,917.2,916.4,339.2,16.3,23.5,23.0,16.3,15.3,66,60,292,6.3,1.4
2010-01-12 22:00:00,22.0,78,917.3,0.0,917.3,917.0,78.9,18.0,23.1,22.0,18.0,16.3,78,66,234,3.4,0.9
2010-01-13 09:00:00,19.7,88,918.6,0.0,918.6,918.3,67.7,17.7,19.8,18.8,17.8,17.0,91,88,50,2.5,0.2
2010-01-13 10:00:00,20.8,85,919.1,0.0,919.1,918.6,384.1,18.2,20.8,19.7,18.2,17.8,88,84,279,3.9,2.1
2010-01-13 11:00:00,22.4,82,919.7,0.0,919.7,919.1,995.9,19.2,22.4,20.8,19.4,18.2,86,81,286,3.9,1.7
2010-01-13 12:00:00,23.9,76,919.9,0.0,919.9,919.7,1837.6,19.3,24.0,22.2,19.7,18.7,82,75,333,3.2,1.2
2010-01-13 13:00:00,24.7,67,920.1,0.0,920.1,919.9,2249.5,18.2,25.5,23.7,20.0,18.2,76,67,311,4.1,1.8
2010-01-13 14:00:00,26.5,64,919.5,0.0,920.1,919.5,3070.9,19.1,26.8,24.7,19.7,18.2,72,62,335,5.0,2.0
2010-01-13 15:00:00,27.0,60,919.2,0.0,919.6,919.2,3545.6,18.6,27.4,26.0,20.1,17.6,68,57,329,6.2,2.5
2010-01-13 16:00:00,27.3,60,918.4,0.0,919.2,918.4,3122.1,18.8,28.0,26.9,19.7,17.5,62,55,317,6.8,2.1
2010-01-13 17:00:00,28.4,58,917.6,0.0,918.4,917.6,2735.3,19.3,28.5,27.2,20.0,18.2,62,55,325,5.5,2.5
