timestamp,temperature_C,humidity_percent,pressure_hPa,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)"
2007-07-14 20:00:00,24.4,41,919.7,0.0,919.7,919.3,305.7,10.3,25.4,24.4,10.5,9.0,41,35,340,4.2,1.2
2007-07-14 21:00:00,21.6,50,920.0,0.0,920.0,919.7,58.5,10.8,24.4,21.6,10.9,10.2,50,41,351,3.2,1.0
2007-07-15 11:00:00,18.0,65,920.1,0.0,920.1,919.7,170.9,11.3,18.6,15.6,12.0,10.2,73,63,57,2.7,0.8
2007-07-15 12:00:00,21.0,52,920.6,0.0,920.6,920.1,602.9,10.6,21.4,17.4,12.1,10.3,69,50,10,4.6,1.8
2007-07-15 13:00:00,23.1,47,920.8,0.0,920.8,920.6,1220.4,11.0,23.1,20.6,11.3,9.9,54,45,342,7.0,3.0
2007-07-15 14:00:00,24.9,39,920.6,0.0,920.8,920.6,1731.0,9.9,25.6,22.9,10.9,9.4,46,37,334,7.0,2.9
2007-07-15 15:00:00,24.8,40,920.4,0.0,920.6,920.4,1579.8,10.4,26.3,24.7,10.7,9.3,41,35,331,6.5,2.5
2007-07-15 16:00:00,25.0,40,919.8,0.0,920.4,919.8,1575.2,10.6,26.3,24.6,10.7,9.3,41,35,329,7.0,2.1
2007-07-15 17:00:00,26.4,35,919.0,0.0,919.8,919.0,1279.3,9.6,26.9,24.9,11.1,9.4,41,34,304,6.1,2.0
2007-07-15 18:00:00,26.8,35,918.4,0.0,919.0,918.4,1239.6,10.2,27.6,26.2,10.9,9.5,38,34,277,7.7,3.3
2007-07-15 19:00:00,26.4,37,918.2,0.0,918.5,918.1,660.7,10.3,27.4,25.7,11.5,9.7,40,34,266,8.1,2.1
2007-07-15 20:00:00,25.6,40,918.3,0.0,918.3,918.1,425.1,11.0,27.1,25.6,11.4,10.0,40,35,282,4.6,2.5
2007-07-15 21:00:00,22.4,53,918.4,0.0,918.4,918.2,66.1,12.3,25.6,22.4,12.3,11.0,53,40,274,4.0,0.1
2007-07-16 10:00:00,14.3,91,920.6,2.4,921.2,920.2,0.0,12.9,16.8,14.3,14.1,12.9,92,82,171,14.6,4.8
2007-07-16 11:00:00,14.6,88,920.4,0.0,920.7,920.2,120.7,12.7,14.6,14.3,12.9,12.5,91,88,130,9.8,3.9
2007-07-16 12:00:00,16.0,83,921.1,0.0,921.1,920.4,545.9,13.1,16.0,14.5,13.4,12.7,90,82,139,10.3,3.7
2007-07-16 13:00:00,16.0,82,922.3,0.0,922.4,921.1,777.5,13.0,17.0,15.9,13.4,12.5,83,76,179,8.3,3.6
2007-07-16 14:00:00,14.5,96,924.1,7.4,924.7,922.3,91.7,13.8,16.0,14.4,13.8,12.8,96,82,176,7.8,2.1
2007-07-16 15:00:00,15.6,92,922.6,1.4,924.2,922.5,418.0,14.3,15.6,14.5,14.6,13.9,96,92,162,4.3,1.8
2007-07-16 16:00:00,16.6,87,921.2,0.0,922.6,921.2,699.1,14.4,16.8,15.6,14.8,14.2,93,86,164,4.3,2.1
2007-07-16 17:00:00,15.6,91,921.1,1.0,921.4,920.1,240.6,14.2,16.6,15.6,14.4,13.6,91,84,212,7.5,2.2
2007-07-16 18:00:00,15.5,91,920.3,0.8,921.1,920.0,630.1,14.1,15.9,15.4,14.6,14.0,93,90,166,7.5,3.7
2007-07-16 19:00:00,15.0,94,920.6,1.4,921.8,920.1,181.2,14.0,15.6,15.0,14.1,13.7,94,89,170,9.3,3.9
2007-07-16 20:00:00,15.4,86,920.5,0.2,920.9,920.5,347.9,13.1,15.5,15.0,14.3,13.0,94,85,152,8.8,4.5
2007-07-16 21:00:00,14.8,90,920.9,0.2,921.8,920.4,63.4,13.1,15.5,14.8,13.1,12.7,90,84,157,10.3,4.8
2007-07-17 11:00:00,14.3,91,921.9,0.4,921.9,920.8,69.0,12.9,14.4,14.2,13.0,12.7,92,90,166,6.6,3.6
2007-07-17 12:00:00,14.0,92,922.5,0.6,923.0,921.9,98.0,12.8,14.5,14.0,13.1,12.8,93,90,182,8.1,4.0
2007-07-17 13:00:00,13.9,92,922.8,0.8,923.3,922.5,143.5,12.6,14.2,13.8,13.0,12.5,93,91,176,8.9,3.6
2007-07-17 14:00:00,14.2,91,922.8,0.6,923.3,922.7,241.0,12.8,14.3,13.9,13.1,12.7,93,90,161,7.1,1.5
2007-07-17 15:00:00,15.8,89,920.5,0.4,922.8,920.5,654.7,13.9,15.9,14.2,14.5,12.8,93,89,107,5.1,2.7
2007-07-17 16:00:00,16.8,84,920.1,0.0,920.7,920.1,937.6,14.1,17.0,15.8,14.6,13.4,90,81,116,4.3,2.2
2007-07-17 17:00:00,18.1,76,918.9,0.0,920.1,918.9,1395.0,13.9,18.1,16.8,14.9,13.3,86,75,117,5.3,2.8
2007-07-17 18:00:00,16.8,86,919.3,0.8,919.8,918.8,599.1,14.4,18.8,16.8,14.6,13.2,87,71,172,5.3,1.3
2007-07-17 19:00:00,16.7,82,918.8,0.0,919.5,918.6,643.0,13.5,17.0,16.3,15.1,13.1,89,80,168,7.5,1.7
2007-07-17 20:00:00,16.0,84,919.9,0.0,919.9,918.8,253.4,13.3,16.8,16.0,14.0,13.2,86,81,186,7.7,4.2
2007-07-17 21:00:00,15.1,85,920.0,0.0,920.2,919.8,31.2,12.6,16.0,15.1,13.5,12.4,87,83,191,8.1,4.4
2007-07-18 11:00:00,13.6,96,917.7,0.4,919.0,917.1,27.8,13.0,13.8,13.5,13.0,12.9,96,95,23,8.3,5.4
2007-07-18 12:00:00,13.8,97,918.2,0.0,918.2,917.7,250.7,13.4,13.8,13.5,13.4,13.0,97,96,21,8.3,3.4
2007-07-18 13:00:00,14.7,94,918.7,0.0,918.8,918.2,411.9,13.7,14.7,13.8,13.9,13.4,97,94,17,7.6,2.2
2007-07-18 14:00:00,15.3,91,919.0,0.0,919.1,918.6,618.8,13.9,15.6,14.7,14.0,13.6,94,89,346,5.7,2.7
2007-07-18 15:00:00,16.0,90,917.9,0.0,919.1,917.8,538.9,14.3,16.0,15.3,14.3,13.8,92,89,346,6.6,2.8
2007-07-18 16:00:00,17.7,80,917.4,0.0,918.0,917.4,1199.0,14.2,17.8,16.0,14.7,13.9,90,80,318,8.3,4.1
2007-07-18 17:00:00,17.3,78,917.1,0.0,917.4,916.9,831.0,13.4,18.2,17.3,14.4,13.4,81,76,289,10.3,5.1
2007-07-18 18:00:00,15.5,94,917.2,0.0,917.3,916.8,123.4,14.5,17.3,15.5,14.5,13.4,94,78,278,11.0,6.1
2007-07-18 19:00:00,15.5,93,917.6,0.4,917.7,917.1,136.6,14.4,15.5,15.2,14.5,14.3,95,93,271,11.0,5.3
2007-07-18 20:00:00,15.7,90,917.8,0.0,918.0,917.5,322.3,14.0,15.9,15.5,14.4,14.0,93,89,291,9.4,4.0
2007-07-18 21:00:00,15.0,93,918.4,0.0,918.4,917.8,63.1,13.8,15.7,15.0,14.0,13.6,93,89,294,9.1,2.7
2007-07-19 10:00:00,7.1,98,919.9,0.0,919.9,919.5,0.1,6.8,7.3,6.3,7.0,6.0,98,98,78,2.4,0.1
2007-07-19 11:00:00,9.0,98,920.5,0.0,920.5,919.9,291.8,8.6,9.0,6.2,8.6,5.9,98,98,119,2.3,0.9
2007-07-19 12:00:00,13.8,78,921.1,0.0,921.1,920.5,935.3,10.0,13.8,9.0,10.3,8.7,98,77,133,2.9,1.7
2007-07-19 13:00:00,15.3,64,921.4,0.0,921.5,921.1,1527.3,8.6,15.5,13.8,10.5,8.3,79,63,122,4.0,2.2
2007-07-19 14:00:00,16.6,55,921.4,0.0,921.5,921.3,1967.9,7.5,17.1,15.3,9.6,6.9,67,53,102,4.0,1.2
2007-07-19 15:00:00,17.5,49,920.8,0.0,921.5,920.8,2187.5,6.5,17.8,16.5,9.2,5.4,59,45,162,5.1,2.0
2007-07-19 16:00:00,18.4,38,920.2,0.0,920.9,920.2,2262.6,4.0,19.2,17.3,7.5,4.0,50,38,212,3.7,2.2
2007-07-19 17:00:00,19.2,42,919.5,0.0,920.2,919.5,2108.5,5.9,19.8,18.2,7.5,4.2,47,38,172,4.6,1.2
2007-07-19 18:00:00,20.1,38,919.1,0.0,919.5,919.1,1787.7,5.2,20.5,19.1,6.8,3.1,44,33,291,4.6,1.1
2007-07-19 19:00:00,20.4,36,918.9,0.0,919.2,918.9,1281.8,4.7,21.0,19.9,6.2,3.4,41,33,280,2.9,1.3
2007-07-19 20:00:00,20.1,41,919.3,0.0,919.3,918.9,664.3,6.5,21.0,19.9,7.0,4.6,43,35,213,2.8,0.4
2007-07-19 21:00:00,16.3,55,919.6,0.0,919.6,919.3,72.7,7.3,20.1,16.3,7.8,6.3,57,41,161,1.7,0.0
2007-07-20 11:00:00,12.8,76,921.0,0.0,921.0,920.1,280.6,8.7,12.8,9.1,8.7,6.1,81,76,77,4.1,2.5
2007-07-20 12:00:00,16.1,61,922.0,0.2,922.0,921.0,914.6,8.7,16.1,12.8,9.1,8.4,76,61,60,6.5,4.2
2007-07-20 13:00:00,18.1,55,922.3,0.0,922.3,922.0,1518.8,8.9,18.2,16.1,9.5,8.2,63,53,52,8.1,4.6
2007-07-20 14:00:00,19.9,50,922.2,0.0,922.4,922.2,1966.6,9.0,19.9,18.1,9.4,8.0,56,48,28,7.5,4.7
2007-07-20 15:00:00,21.2,40,921.7,0.0,922.2,921.7,2222.3,7.1,21.7,19.8,8.8,6.2,50,37,4,7.7,3.7
2007-07-20 16:00:00,22.8,39,921.0,0.0,921.7,921.0,2274.4,8.2,22.8,21.2,8.2,5.9,40,35,351,7.3,3.3
2007-07-20 17:00:00,23.3,35,920.4,0.0,921.0,920.4,2121.2,7.1,23.8,22.4,8.7,6.2,40,34,320,9.2,3.2
2007-07-20 18:00:00,23.5,36,920.3,0.0,920.4,920.2,1774.0,7.8,23.8,23.0,8.9,6.6,40,34,327,7.3,2.8
2007-07-20 19:00:00,23.7,35,920.1,0.0,920.3,920.1,1284.8,7.5,24.1,23.3,9.0,6.0,39,33,333,6.3,2.0
2007-07-20 20:00:00,23.4,34,920.3,0.0,920.3,920.1,660.2,6.8,23.8,23.4,8.1,6.0,37,32,297,4.1,1.1
2007-07-20 21:00:00,19.4,48,920.8,0.0,920.8,920.3,77.5,8.0,23.4,19.4,8.2,6.3,48,34,345,2.4,0.8
2007-07-21 11:00:00,13.5,74,921.3,0.0,921.3,921.1,274.1,9.0,13.5,10.6,9.2,7.2,81,74,99,3.5,2.7
2007-07-21 12:00:00,20.2,55,921.7,0.0,921.7,921.3,923.1,10.8,20.2,13.5,11.9,9.0,74,55,74,4.3,2.8
2007-07-21 13:00:00,21.7,44,922.0,0.0,922.0,921.7,1525.1,9.0,21.7,20.2,10.7,8.2,55,43,56,6.9,4.0
2007-07-21 14:00:00,22.8,40,921.9,0.0,922.1,921.9,1986.2,8.5,23.3,21.6,10.1,8.0,46,38,31,7.3,4.6
2007-07-21 15:00:00,24.9,30,921.2,0.0,921.9,921.2,2240.2,6.0,25.2,22.9,9.9,5.8,41,29,19,7.3,3.7
2007-07-21 16:00:00,26.5,25,920.3,0.0,921.2,920.3,2273.7,5.0,26.8,24.9,7.7,3.2,32,23,357,7.2,2.6
2007-07-21 17:00:00,26.6,25,919.4,0.0,920.3,919.4,2099.5,4.9,27.0,26.3,5.9,3.4,27,23,2,6.4,3.5
2007-07-21 18:00:00,26.4,21,918.9,0.0,919.4,918.9,1592.0,2.5,27.7,26.4,5.6,1.8,26,19,329,7.2,2.8
2007-07-21 19:00:00,26.4,26,918.6,0.0,918.9,918.6,1033.0,5.4,27.4,26.0,5.8,2.4,27,21,342,6.0,2.4
2007-07-21 20:00:00,24.8,32,918.6,0.0,918.7,918.6,517.5,6.9,26.5,24.5,7.2,4.6,33,25,21,5.2,1.2
2007-07-21 21:00:00,22.5,34,918.4,0.0,918.6,918.4,126.7,6.0,25.1,22.4,6.4,5.5,35,29,30,2.8,1.8
2007-07-22 10:00:00,17.0,57,917.5,0.0,917.5,917.1,0.1,8.4,17.6,16.9,8.4,8.2,57,55,53,5.4,3.4
2007-07-22 11:00:00,18.7,53,918.0,0.0,918.0,917.5,243.4,8.9,18.7,16.9,9.0,8.4,57,53,50,5.0,2.9
2007-07-22 12:00:00,21.2,47,918.5,0.0,918.6,918.0,837.5,9.3,21.2,18.7,9.7,8.9,53,46,33,6.1,3.7
2007-07-22 13:00:00,22.5,45,918.9,0.0,918.9,918.5,1401.4,10.1,22.6,21.2,10.3,8.7,47,44,25,8.4,3.9
2007-07-22 14:00:00,24.2,40,918.4,0.0,918.9,918.4,1843.4,9.8,24.5,22.4,10.6,9.1,46,39,8,10.2,5.1
2007-07-22 15:00:00,25.6,39,917.6,0.0,918.4,917.6,2108.8,10.6,25.6,24.2,10.7,9.3,41,38,6,12.7,5.5
2007-07-22 16:00:00,27.3,35,916.2,0.0,917.6,916.2,2154.5,10.4,27.3,25.7,11.1,9.4,39,34,339,12.2,6.0
2007-07-22 17:00:00,27.8,37,915.6,0.0,916.2,915.6,1986.9,11.9,27.9,27.0,12.3,10.2,39,34,324,14.7,5.3
2007-07-22 18:00:00,27.7,39,915.2,0.0,915.6,915.2,1617.3,12.4,28.0,27.0,12.8,11.6,40,37,325,12.8,4.6
2007-07-22 19:00:00,27.7,39,914.7,0.0,915.2,914.7,1037.8,12.7,27.9,26.7,13.0,12.1,41,38,325,12.3,4.3
2007-07-22 20:00:00,26.4,42,914.5,0.0,914.7,914.5,382.9,12.5,27.8,26.3,12.8,12.2,43,39,339,11.4,3.2
2007-07-22 21:00:00,23.8,52,914.5,0.0,914.5,914.4,87.1,13.3,26.4,23.8,13.4,12.5,52,42,336,7.3,1.7
2007-07-23 10:00:00,19.5,69,915.6,0.0,915.6,915.1,0.0,13.6,20.0,19.5,13.6,13.3,69,66,339,5.1,2.2
2007-07-23 11:00:00,19.9,67,916.0,0.0,916.0,915.6,92.3,13.6,19.9,19.3,13.7,13.5,70,67,315,4.7,1.8
2007-07-23 12:00:00,20.5,65,916.7,0.0,916.7,916.0,421.6,13.7,20.5,19.9,13.9,13.5,68,65,317,5.3,2.3
2007-07-23 13:00:00,21.9,61,916.8,0.0,916.8,916.4,603.3,14.1,21.9,20.4,14.6,13.6,67,61,317,5.3,2.7
2007-07-23 14:00:00,21.9,63,917.4,0.0,917.4,916.5,702.4,14.4,22.5,21.9,14.5,13.7,63,59,294,8.6,3.2
2007-07-23 15:00:00,18.3,85,917.4,0.0,917.7,916.8,121.7,15.6,21.9,18.3,15.6,14.4,85,63,220,8.9,1.4
2007-07-23 16:00:00,18.2,91,916.3,1.4,917.5,916.3,229.5,16.7,18.3,17.6,16.7,15.5,93,85,289,5.9,1.2
2007-07-23 17:00:00,21.2,79,915.6,0.0,916.3,915.6,1426.4,17.4,21.3,18.2,18.2,16.6,91,77,295,7.6,2.4
2007-07-23 18:00:00,20.5,83,915.5,0.0,915.9,915.5,654.4,17.4,22.4,20.5,17.9,17.3,84,74,227,9.0,1.5
2007-07-23 19:00:00,21.5,80,915.2,0.0,915.5,915.2,601.9,17.9,21.8,20.5,18.2,17.5,83,78,287,6.1,2.1
2007-07-23 20:00:00,20.7,85,915.6,0.2,915.7,915.2,153.8,18.0,21.5,20.7,18.1,17.6,85,79,273,7.2,3.5
2007-07-23 21:00:00,19.9,88,916.3,0.0,916.3,915.6,59.9,17.9,20.8,19.9,18.2,17.8,88,85,295,5.8,2.2
2007-07-24 06:00:00,17.2,97,917.9,0.0,918.5,917.9,0.2,16.7,17.2,17.0,16.7,16.5,97,97,40,2.6,1.1
2007-07-24 08:00:00,17.4,97,917.8,0.0,917.8,917.3,0.1,17.0,17.5,17.1,17.1,16.7,97,97,67,4.3,1.1
2007-07-24 09:00:00,17.6,98,918.3,0.0,918.3,917.8,0.2,17.2,17.6,17.4,17.2,17.0,98,97,24,3.3,1.3
2007-07-24 10:00:00,17.7,98,918.7,0.0,918.7,918.2,3.5,17.3,17.7,17.6,17.3,17.2,98,98,39,3.8,1.7
2007-07-24 11:00:00,17.8,98,919.2,0.0,919.3,918.7,82.3,17.4,17.8,17.7,17.4,17.3,98,98,32,4.2,2.2
2007-07-24 12:00:00,18.3,97,919.7,0.0,919.8,919.2,219.7,17.9,18.3,17.7,17.9,17.3,98,97,22,5.6,2.9
